"","SUMLEV","STATE","COUNTY","TRACT","PUMA","CenTrN","GEOID10","AFFGEOID10","CLASS","SEXLEVEL","SEX","DIS","CDF","Range0","Range1"
"227",140,24,3,"731104",1203,76,24003731104,"1400000US24003731104",1,"Male",2027,0.494752257749573,0.494752257749573,0,0.494752762997315
"228",140,24,3,"731104",1203,76,24003731104,"1400000US24003731104",2,"Female",2070,0.505247742250427,1,0.494752762997315,1
"229",140,24,3,"731105",1203,77,24003731105,"1400000US24003731105",0,"Total",3572,0,0,0,0
"230",140,24,3,"731105",1203,77,24003731105,"1400000US24003731105",1,"Male",1736,0.486002239641657,0.486002239641657,0,0.486002753639418
"231",140,24,3,"731105",1203,77,24003731105,"1400000US24003731105",2,"Female",1836,0.513997760358343,1,0.486002753639418,1
"232",140,24,3,"731201",1203,78,24003731201,"1400000US24003731201",0,"Total",6354,0,0,0,0
"233",140,24,3,"731201",1203,78,24003731201,"1400000US24003731201",1,"Male",3099,0.487724268177526,0.487724268177526,0,0.487724780453258
"234",140,24,3,"731201",1203,78,24003731201,"1400000US24003731201",2,"Female",3255,0.512275731822474,1,0.487724780453258,1
"235",140,24,3,"731202",1203,79,24003731202,"1400000US24003731202",0,"Total",7686,0,0,0,0
"236",140,24,3,"731202",1203,79,24003731202,"1400000US24003731202",1,"Male",3910,0.50871714806141,0.50871714806141,0,0.508717639344262
"237",140,24,3,"731202",1203,79,24003731202,"1400000US24003731202",2,"Female",3776,0.49128285193859,1,0.508717639344262,1
"238",140,24,3,"731203",1203,80,24003731203,"1400000US24003731203",0,"Total",7295,0,0,0,0
"239",140,24,3,"731203",1203,80,24003731203,"1400000US24003731203",1,"Male",3685,0.50514050719671,0.50514050719671,0,0.505141002056203
"240",140,24,3,"731203",1203,80,24003731203,"1400000US24003731203",2,"Female",3610,0.49485949280329,1,0.505141002056203,1
"241",140,24,3,"731204",1203,81,24003731204,"1400000US24003731204",0,"Total",6115,0,0,0,0
"242",140,24,3,"731204",1203,81,24003731204,"1400000US24003731204",1,"Male",3004,0.49125102207686,0.49125102207686,0,0.491251530825838
"243",140,24,3,"731204",1203,81,24003731204,"1400000US24003731204",2,"Female",3111,0.50874897792314,1,0.491251530825838,1
"244",140,24,3,"731303",1203,82,24003731303,"1400000US24003731303",0,"Total",6827,0,0,0,0
"245",140,24,3,"731303",1203,82,24003731303,"1400000US24003731303",1,"Male",3405,0.498754943606269,0.498754943606269,0,0.498755444851326
"246",140,24,3,"731303",1203,82,24003731303,"1400000US24003731303",2,"Female",3422,0.501245056393731,1,0.498755444851326,1
"247",140,24,3,"731306",1203,83,24003731306,"1400000US24003731306",0,"Total",6293,0,0,0,0
"248",140,24,3,"731306",1203,83,24003731306,"1400000US24003731306",1,"Male",3189,0.506753535674559,0.506753535674559,0,0.506754028921024
"249",140,24,3,"731306",1203,83,24003731306,"1400000US24003731306",2,"Female",3104,0.493246464325441,1,0.506754028921024,1
"250",140,24,3,"731307",1203,84,24003731307,"1400000US24003731307",0,"Total",6586,0,0,0,0
"251",140,24,3,"731307",1203,84,24003731307,"1400000US24003731307",1,"Male",3164,0.48041299726693,0.48041299726693,0,0.480413516853933
"252",140,24,3,"731307",1203,84,24003731307,"1400000US24003731307",2,"Female",3422,0.51958700273307,1,0.480413516853933,1
"253",140,24,3,"731308",1202,85,24003731308,"1400000US24003731308",0,"Total",3688,0,0,0,0
"254",140,24,3,"731308",1202,85,24003731308,"1400000US24003731308",1,"Male",1814,0.491865509761388,0.491865509761388,0,0.491866017895878
"255",140,24,3,"731308",1202,85,24003731308,"1400000US24003731308",2,"Female",1874,0.508134490238612,1,0.491866017895878,1
"256",140,24,3,"731309",1202,86,24003731309,"1400000US24003731309",0,"Total",5524,0,0,0,0
"257",140,24,3,"731309",1202,86,24003731309,"1400000US24003731309",1,"Male",2705,0.489681390296886,0.489681390296886,0,0.489681900615496
"258",140,24,3,"731309",1202,86,24003731309,"1400000US24003731309",2,"Female",2819,0.510318609703114,1,0.489681900615496,1
"259",140,24,3,"731310",1202,87,24003731310,"1400000US24003731310",0,"Total",5247,0,0,0,0
"260",140,24,3,"731310",1202,87,24003731310,"1400000US24003731310",1,"Male",2607,0.49685534591195,0.49685534591195,0,0.496855849056604
"261",140,24,3,"731310",1202,87,24003731310,"1400000US24003731310",2,"Female",2640,0.50314465408805,1,0.496855849056604,1
"262",140,24,3,"731311",1202,88,24003731311,"1400000US24003731311",0,"Total",8070,0,0,0,0
"263",140,24,3,"731311",1202,88,24003731311,"1400000US24003731311",1,"Male",3992,0.494671623296159,0.494671623296159,0,0.494672128624535
"264",140,24,3,"731311",1202,88,24003731311,"1400000US24003731311",2,"Female",4078,0.505328376703841,1,0.494672128624535,1
"265",140,24,3,"740102",1201,89,24003740102,"1400000US24003740102",0,"Total",6497,0,0,0,0
"266",140,24,3,"740102",1201,89,24003740102,"1400000US24003740102",1,"Male",3289,0.506233646298291,0.506233646298291,0,0.506234140064645
"267",140,24,3,"740102",1201,89,24003740102,"1400000US24003740102",2,"Female",3208,0.493766353701708,1,0.506234140064645,1
"268",140,24,3,"740103",1201,90,24003740103,"1400000US24003740103",0,"Total",8479,0,0,0,0
"269",140,24,3,"740103",1201,90,24003740103,"1400000US24003740103",1,"Male",4192,0.494397924283524,0.494397924283524,0,0.4943984298856
"270",140,24,3,"740103",1201,90,24003740103,"1400000US24003740103",2,"Female",4287,0.505602075716476,1,0.4943984298856,1
"271",140,24,3,"740104",1201,91,24003740104,"1400000US24003740104",0,"Total",7984,0,0,0,0
"272",140,24,3,"740104",1201,91,24003740104,"1400000US24003740104",1,"Male",3718,0.465681362725451,0.465681362725451,0,0.465681897044088
"273",140,24,3,"740104",1201,91,24003740104,"1400000US24003740104",2,"Female",4266,0.534318637274549,1,0.465681897044088,1
"274",140,24,3,"740105",1201,92,24003740105,"1400000US24003740105",0,"Total",3533,0,0,0,0
"275",140,24,3,"740105",1201,92,24003740105,"1400000US24003740105",1,"Male",1624,0.459666006227003,0.459666006227003,0,0.459666546560996
"276",140,24,3,"740105",1201,92,24003740105,"1400000US24003740105",2,"Female",1909,0.540333993772997,1,0.459666546560996,1
"277",140,24,3,"740201",1201,93,24003740201,"1400000US24003740201",0,"Total",7238,0,0,0,0
"278",140,24,3,"740201",1201,93,24003740201,"1400000US24003740201",1,"Male",3503,0.483973473335175,0.483973473335175,0,0.483973989361702
"279",140,24,3,"740201",1201,93,24003740201,"1400000US24003740201",2,"Female",3735,0.516026526664825,1,0.483973989361702,1
"280",140,24,3,"740203",1201,94,24003740203,"1400000US24003740203",0,"Total",5402,0,0,0,0
"281",140,24,3,"740203",1201,94,24003740203,"1400000US24003740203",1,"Male",2662,0.492780451684561,0.492780451684561,0,0.49278095890411
"282",140,24,3,"740203",1201,94,24003740203,"1400000US24003740203",2,"Female",2740,0.507219548315439,1,0.49278095890411,1
"283",140,24,3,"740303",1201,95,24003740303,"1400000US24003740303",0,"Total",4211,0,0,0,0
"284",140,24,3,"740303",1201,95,24003740303,"1400000US24003740303",1,"Male",2127,0.505105675611494,0.505105675611494,0,0.505106170505818
"285",140,24,3,"740303",1201,95,24003740303,"1400000US24003740303",2,"Female",2084,0.494894324388506,1,0.505106170505818,1
"286",140,24,3,"740304",1201,96,24003740304,"1400000US24003740304",0,"Total",3950,0,0,0,0
"287",140,24,3,"740304",1201,96,24003740304,"1400000US24003740304",1,"Male",1920,0.486075949367089,0.486075949367089,0,0.486076463291139
"288",140,24,3,"740304",1201,96,24003740304,"1400000US24003740304",2,"Female",2030,0.513924050632911,1,0.486076463291139,1
"289",140,24,3,"740305",1201,97,24003740305,"1400000US24003740305",0,"Total",10161,0,0,0,0
"290",140,24,3,"740305",1201,97,24003740305,"1400000US24003740305",1,"Male",4781,0.470524554669816,0.470524554669816,0,0.470525084145261
"291",140,24,3,"740305",1201,97,24003740305,"1400000US24003740305",2,"Female",5380,0.529475445330184,1,0.470525084145261,1
"292",140,24,3,"740400",1201,98,24003740400,"1400000US24003740400",0,"Total",4716,0,0,0,0
"293",140,24,3,"740400",1201,98,24003740400,"1400000US24003740400",1,"Male",3902,0.827396098388465,0.827396098388465,0,0.827396270992366
"294",140,24,3,"740400",1201,98,24003740400,"1400000US24003740400",2,"Female",814,0.172603901611535,1,0.827396270992366,1
"295",140,24,3,"740500",1201,99,24003740500,"1400000US24003740500",0,"Total",9284,0,0,0,0
"296",140,24,3,"740500",1201,99,24003740500,"1400000US24003740500",1,"Male",4253,0.458099956915123,0.458099956915123,0,0.458100498815166
"297",140,24,3,"740500",1201,99,24003740500,"1400000US24003740500",2,"Female",5031,0.541900043084877,1,0.458100498815166,1
"298",140,24,3,"740601",1201,100,24003740601,"1400000US24003740601",0,"Total",3661,0,0,0,0
"299",140,24,3,"740601",1201,100,24003740601,"1400000US24003740601",1,"Male",1826,0.498770827642721,0.498770827642721,0,0.498771328871893
"300",140,24,3,"740601",1201,100,24003740601,"1400000US24003740601",2,"Female",1835,0.501229172357279,1,0.498771328871893,1
"301",140,24,3,"740602",1201,101,24003740602,"1400000US24003740602",0,"Total",3959,0,0,0,0
"302",140,24,3,"740602",1201,101,24003740602,"1400000US24003740602",1,"Male",1921,0.485223541298308,0.485223541298308,0,0.485224056074766
"303",140,24,3,"740602",1201,101,24003740602,"1400000US24003740602",2,"Female",2038,0.514776458701692,1,0.485224056074766,1
"304",140,24,3,"740603",1201,102,24003740603,"1400000US24003740603",0,"Total",1730,0,0,0,0
"305",140,24,3,"740603",1201,102,24003740603,"1400000US24003740603",1,"Male",1157,0.66878612716763,0.66878612716763,0,0.668786458381503
"306",140,24,3,"740603",1201,102,24003740603,"1400000US24003740603",2,"Female",573,0.33121387283237,1,0.668786458381503,1
"307",140,24,3,"740701",1201,103,24003740701,"1400000US24003740701",0,"Total",5893,0,0,0,0
"308",140,24,3,"740701",1201,103,24003740701,"1400000US24003740701",1,"Male",2709,0.459697946716443,0.459697946716443,0,0.459698487018497
"309",140,24,3,"740701",1201,103,24003740701,"1400000US24003740701",2,"Female",3184,0.540302053283557,1,0.459698487018497,1
"310",140,24,3,"740702",1201,104,24003740702,"1400000US24003740702",0,"Total",9644,0,0,0,0
"311",140,24,3,"740702",1201,104,24003740702,"1400000US24003740702",1,"Male",4602,0.477187888842804,0.477187888842804,0,0.477188411654915
"312",140,24,3,"740702",1201,104,24003740702,"1400000US24003740702",2,"Female",5042,0.522812111157196,1,0.477188411654915,1
"313",140,24,3,"740800",1201,105,24003740800,"1400000US24003740800",0,"Total",4396,0,0,0,0
"314",140,24,3,"740800",1201,105,24003740800,"1400000US24003740800",1,"Male",2138,0.486351228389445,0.486351228389445,0,0.486351742038217
"315",140,24,3,"740800",1201,105,24003740800,"1400000US24003740800",2,"Female",2258,0.513648771610555,1,0.486351742038217,1
"316",140,24,3,"740900",1201,106,24003740900,"1400000US24003740900",0,"Total",6950,0,0,0,0
"317",140,24,3,"740900",1201,106,24003740900,"1400000US24003740900",1,"Male",3386,0.487194244604317,0.487194244604316,0,0.487194757410072
"318",140,24,3,"740900",1201,106,24003740900,"1400000US24003740900",2,"Female",3564,0.512805755395683,1,0.487194757410072,1
"319",140,24,3,"741000",1201,107,24003741000,"1400000US24003741000",0,"Total",2366,0,0,0,0
"320",140,24,3,"741000",1201,107,24003741000,"1400000US24003741000",1,"Male",1172,0.495350803043111,0.495350803043111,0,0.495351307692308
"321",140,24,3,"741000",1201,107,24003741000,"1400000US24003741000",2,"Female",1194,0.504649196956889,1,0.495351307692308,1
"322",140,24,3,"750101",1202,108,24003750101,"1400000US24003750101",0,"Total",4292,0,0,0,0
"323",140,24,3,"750101",1202,108,24003750101,"1400000US24003750101",1,"Male",2111,0.491845293569432,0.491845293569432,0,0.491845801724138
"324",140,24,3,"750101",1202,108,24003750101,"1400000US24003750101",2,"Female",2181,0.508154706430568,1,0.491845801724138,1
"325",140,24,3,"750102",1202,109,24003750102,"1400000US24003750102",0,"Total",2533,0,0,0,0
"326",140,24,3,"750102",1202,109,24003750102,"1400000US24003750102",1,"Male",1198,0.472956968022108,0.472956968022108,0,0.47295749506514
"327",140,24,3,"750102",1202,109,24003750102,"1400000US24003750102",2,"Female",1335,0.527043031977892,1,0.47295749506514,1
"328",140,24,3,"750201",1202,110,24003750201,"1400000US24003750201",0,"Total",2741,0,0,0,0
"329",140,24,3,"750201",1202,110,24003750201,"1400000US24003750201",1,"Male",1305,0.476103611820503,0.476103611820504,0,0.476104135716892
"330",140,24,3,"750201",1202,110,24003750201,"1400000US24003750201",2,"Female",1436,0.523896388179497,1,0.476104135716892,1
"331",140,24,3,"750202",1202,111,24003750202,"1400000US24003750202",0,"Total",3426,0,0,0,0
"332",140,24,3,"750202",1202,111,24003750202,"1400000US24003750202",1,"Male",1645,0.480151780502043,0.480151780502043,0,0.480152300350263
"333",140,24,3,"750202",1202,111,24003750202,"1400000US24003750202",2,"Female",1781,0.519848219497957,1,0.480152300350263,1
"334",140,24,3,"750203",1202,112,24003750203,"1400000US24003750203",0,"Total",1463,0,0,0,0
"335",140,24,3,"750203",1202,112,24003750203,"1400000US24003750203",1,"Male",723,0.49419002050581,0.49419002050581,0,0.49419052631579
"336",140,24,3,"750203",1202,112,24003750203,"1400000US24003750203",2,"Female",740,0.50580997949419,1,0.49419052631579,1
"337",140,24,3,"750300",1202,113,24003750300,"1400000US24003750300",0,"Total",2655,0,0,0,0
"338",140,24,3,"750300",1202,113,24003750300,"1400000US24003750300",1,"Male",1327,0.499811676082863,0.499811676082863,0,0.499812176271187
"339",140,24,3,"750300",1202,113,24003750300,"1400000US24003750300",2,"Female",1328,0.500188323917138,1,0.499812176271187,1
"340",140,24,3,"750400",1202,114,24003750400,"1400000US24003750400",0,"Total",4090,0,0,0,0
"341",140,24,3,"750400",1202,114,24003750400,"1400000US24003750400",1,"Male",1975,0.482885085574572,0.482885085574572,0,0.482885602689487
"342",140,24,3,"750400",1202,114,24003750400,"1400000US24003750400",2,"Female",2115,0.517114914425428,1,0.482885602689487,1
"343",140,24,3,"750801",1202,115,24003750801,"1400000US24003750801",0,"Total",5849,0,0,0,0
"344",140,24,3,"750801",1202,115,24003750801,"1400000US24003750801",1,"Male",2942,0.502991964438366,0.502991964438366,0,0.502992461446401
"345",140,24,3,"750801",1202,115,24003750801,"1400000US24003750801",2,"Female",2907,0.497008035561634,1,0.502992461446401,1
"346",140,24,3,"750803",1202,116,24003750803,"1400000US24003750803",0,"Total",6884,0,0,0,0
"347",140,24,3,"750803",1202,116,24003750803,"1400000US24003750803",1,"Male",3315,0.481551423590936,0.481551423590936,0,0.481551942039512
"348",140,24,3,"750803",1202,116,24003750803,"1400000US24003750803",2,"Female",3569,0.518448576409064,1,0.481551942039512,1
"349",140,24,3,"750804",1202,117,24003750804,"1400000US24003750804",0,"Total",4016,0,0,0,0
"350",140,24,3,"750804",1202,117,24003750804,"1400000US24003750804",1,"Male",1985,0.494272908366534,0.494272908366534,0,0.494273414093625
"351",140,24,3,"750804",1202,117,24003750804,"1400000US24003750804",2,"Female",2031,0.505727091633466,1,0.494273414093625,1
"352",140,24,3,"750900",1202,118,24003750900,"1400000US24003750900",0,"Total",3066,0,0,0,0
"353",140,24,3,"750900",1202,118,24003750900,"1400000US24003750900",1,"Male",1484,0.484018264840183,0.484018264840183,0,0.484018780821918
"354",140,24,3,"750900",1202,118,24003750900,"1400000US24003750900",2,"Female",1582,0.515981735159817,1,0.484018780821918,1
"355",140,24,3,"751000",1202,119,24003751000,"1400000US24003751000",0,"Total",3893,0,0,0,0
"356",140,24,3,"751000",1202,119,24003751000,"1400000US24003751000",1,"Male",1926,0.494734138196763,0.494734138196763,0,0.494734643462625
"357",140,24,3,"751000",1202,119,24003751000,"1400000US24003751000",2,"Female",1967,0.505265861803237,1,0.494734643462625,1
"358",140,24,3,"751102",1202,120,24003751102,"1400000US24003751102",0,"Total",4037,0,0,0,0
"359",140,24,3,"751102",1202,120,24003751102,"1400000US24003751102",1,"Male",2003,0.496160515234085,0.496160515234085,0,0.496161019073569
"360",140,24,3,"751102",1202,120,24003751102,"1400000US24003751102",2,"Female",2034,0.503839484765915,1,0.496161019073569,1
"361",140,24,3,"751103",1202,121,24003751103,"1400000US24003751103",0,"Total",5865,0,0,0,0
"362",140,24,3,"751103",1202,121,24003751103,"1400000US24003751103",1,"Male",2835,0.483375959079284,0.483375959079284,0,0.483376475703325
"363",140,24,3,"751103",1202,121,24003751103,"1400000US24003751103",2,"Female",3030,0.516624040920716,1,0.483376475703325,1
"364",140,24,3,"751200",1201,122,24003751200,"1400000US24003751200",0,"Total",3891,0,0,0,0
"365",140,24,3,"751200",1201,122,24003751200,"1400000US24003751200",1,"Male",1893,0.48650732459522,0.48650732459522,0,0.486507838087895
"366",140,24,3,"751200",1201,122,24003751200,"1400000US24003751200",2,"Female",1998,0.51349267540478,1,0.486507838087895,1
"367",140,24,3,"751400",1201,123,24003751400,"1400000US24003751400",0,"Total",4169,0,0,0,0
"368",140,24,3,"751400",1201,123,24003751400,"1400000US24003751400",1,"Male",2069,0.496282082034061,0.496282082034061,0,0.496282585751979
"369",140,24,3,"751400",1201,123,24003751400,"1400000US24003751400",2,"Female",2100,0.503717917965939,1,0.496282585751979,1
"370",140,24,3,"751500",1201,124,24003751500,"1400000US24003751500",0,"Total",6809,0,0,0,0
"371",140,24,3,"751500",1201,124,24003751500,"1400000US24003751500",1,"Male",3415,0.50154207666324,0.50154207666324,0,0.501542575121163
"372",140,24,3,"751500",1201,124,24003751500,"1400000US24003751500",2,"Female",3394,0.49845792333676,1,0.501542575121163,1
"373",140,24,3,"751600",1204,125,24003751600,"1400000US24003751600",0,"Total",4950,0,0,0,0
"374",140,24,3,"751600",1204,125,24003751600,"1400000US24003751600",1,"Male",2169,0.438181818181818,0.438181818181818,0,0.43818238
"375",140,24,3,"751600",1204,125,24003751600,"1400000US24003751600",2,"Female",2781,0.561818181818182,1,0.43818238,1
"376",140,24,3,"751700",1201,126,24003751700,"1400000US24003751700",0,"Total",2782,0,0,0,0
"377",140,24,3,"751700",1201,126,24003751700,"1400000US24003751700",1,"Male",1386,0.498202731847592,0.498202731847592,0,0.49820323364486
"378",140,24,3,"751700",1201,126,24003751700,"1400000US24003751700",2,"Female",1396,0.501797268152408,1,0.49820323364486,1
"379",140,24,3,"980000",1201,127,24003980000,"1400000US24003980000",0,"Total",18,0,0,0,0
"380",140,24,3,"980000",1201,127,24003980000,"1400000US24003980000",1,"Male",9,0.5,0.5,0,0.5000005
"381",140,24,3,"980000",1201,127,24003980000,"1400000US24003980000",2,"Female",9,0.5,1,0.5000005,1
"382",140,24,3,"990000",0,128,24003990000,"1400000US24003990000",0,"Total",0,0,0,0,0
"383",140,24,3,"990000",0,128,24003990000,"1400000US24003990000",1,"Male",0,0,0,0,0
"384",140,24,3,"990000",0,128,24003990000,"1400000US24003990000",2,"Female",0,0,0,0,1
"385",140,24,5,"400100",507,129,24005400100,"1400000US24005400100",0,"Total",4351,0,0,0,0
"386",140,24,5,"400100",507,129,24005400100,"1400000US24005400100",1,"Male",1660,0.381521489312802,0.381521489312802,0,0.381522107791312
"387",140,24,5,"400100",507,129,24005400100,"1400000US24005400100",2,"Female",2691,0.618478510687198,1,0.381522107791312,1
