,X,CensusTrct,INCOME,CLASS,N_return,N_single,N_joint,N_head,N_dpnd,INC,INC_R,DIS,CDF,Range0,Range1
9482,15863,24510270801,"$50,000 under $75,000",3,1830,990,390,330,880,6750,470,0.159052453,0.810490694,0.651438399,0.81049078
9483,15873,24510270801,"$75,000 under $100,000",4,1100,440,470,150,720,4300,256,0.086632826,0.897123519,0.81049078,0.897123614
9484,15883,24510270801,"$100,000 under $200,000",5,2420,420,1830,130,2190,8620,278,0.094077834,0.991201354,0.897123614,0.991201363
9485,15893,24510270801,"$200,000 or more",6,1580,110,1420,40,2000,5200,27,0.009137056,1.000338409,0.991201363,1
9486,17441,24510270802,Total,0,13680,7070,2100,4020,8410,23700,3691,0,0,0,0
9487,17451,24510270802,"$1 under $25,000",1,5050,3360,250,1350,2570,7780,1212,0.328366296,0.328366296,0,0.32836662
9488,17461,24510270802,"$25,000 under $50,000",2,4440,2140,400,1680,3050,7670,1195,0.323760499,0.652126795,0.32836662,0.652126954
9489,17471,24510270802,"$50,000 under $75,000",3,2210,1040,370,680,1310,3770,587,0.159035492,0.811162287,0.652126954,0.811162373
9490,17481,24510270802,"$75,000 under $100,000",4,1030,370,390,230,670,2050,319,0.086426443,0.897588729,0.811162373,0.897588823
9491,17491,24510270802,"$100,000 under $200,000",5,860,160,620,80,740,2220,346,0.093741533,0.991330263,0.897588823,0.991330272
9492,17501,24510270802,"$200,000 or more",6,90,0,70,0,70,210,33,0.008940666,1.000270929,0.991330272,1
9493,17442,24510270803,Total,0,13680,7070,2100,4020,8410,23700,6401,0,0,0,0
9494,17452,24510270803,"$1 under $25,000",1,5050,3360,250,1350,2570,7780,2101,0.328229964,0.328229964,0,0.328230288
9495,17462,24510270803,"$25,000 under $50,000",2,4440,2140,400,1680,3050,7670,2071,0.323543196,0.65177316,0.328230288,0.651773319
9496,17472,24510270803,"$50,000 under $75,000",3,2210,1040,370,680,1310,3770,1018,0.15903765,0.810810811,0.651773319,0.810810897
9497,17482,24510270803,"$75,000 under $100,000",4,1030,370,390,230,670,2050,554,0.086548977,0.897359788,0.810810897,0.897359881
9498,17492,24510270803,"$100,000 under $200,000",5,860,160,620,80,740,2220,600,0.093735354,0.991095141,0.897359881,0.99109515
9499,17502,24510270803,"$200,000 or more",6,90,0,70,0,70,210,57,0.008904859,1,0.99109515,1
9500,15834,24510270804,Total,0,14180,6660,4680,2450,9470,27940,2852,0,0,0,0
9501,15844,24510270804,"$1 under $25,000",1,4280,3050,240,930,1880,6340,647,0.226858345,0.226858345,0,0.226858523
9502,15854,24510270804,"$25,000 under $50,000",2,2970,1650,330,870,1800,4980,508,0.178120617,0.404978962,0.226858523,0.404979069
9503,15864,24510270804,"$50,000 under $75,000",3,1830,990,390,330,880,2980,304,0.106591865,0.511570827,0.404979069,0.511570908
9504,15874,24510270804,"$75,000 under $100,000",4,1100,440,470,150,720,2250,230,0.080645161,0.592215989,0.511570908,0.592216218
9505,15884,24510270804,"$100,000 under $200,000",5,2420,420,1830,130,2190,6400,653,0.228962132,0.821178121,0.592216218,0.821178299
9506,15894,24510270804,"$200,000 or more",6,1580,110,1420,40,2000,4990,509,0.178471248,0.999649369,0.821178299,1
9507,15835,24510270805,Total,0,14180,6660,4680,2450,9470,51640,3983,0,0,0,0
9508,15845,24510270805,"$1 under $25,000",1,4280,3050,240,930,1880,14120,915,0.229726337,0.229726337,0,0.229726519
9509,15855,24510270805,"$25,000 under $50,000",2,2970,1650,330,870,1800,12650,726,0.182274667,0.412001004,0.229726519,0.412001112
9510,15865,24510270805,"$50,000 under $75,000",3,1830,990,390,330,880,6750,431,0.108209892,0.520210896,0.412001112,0.520210977
9511,15875,24510270805,"$75,000 under $100,000",4,1100,440,470,150,720,4300,322,0.080843585,0.601054482,0.520210977,0.601054707
9512,15885,24510270805,"$100,000 under $200,000",5,2420,420,1830,130,2190,8620,897,0.22520713,0.826261612,0.601054707,0.826261786
9513,15895,24510270805,"$200,000 or more",6,1580,110,1420,40,2000,5200,693,0.173989455,1.000251067,0.826261786,1
9514,162510,24510270901,Total,0,18660,10720,2860,4550,10060,54750,2865,0,0,0,0
9515,162610,24510270901,"$1 under $25,000",1,7780,5190,310,2160,4130,19880,941,0.328446771,0.328446771,0,0.328447095
9516,162710,24510270901,"$25,000 under $50,000",2,5430,3160,420,1670,3260,16600,926,0.323211169,0.651657941,0.328447095,0.651658099
9517,162810,24510270901,"$50,000 under $75,000",3,2290,1310,370,480,1050,7350,455,0.158813264,0.810471204,0.651658099,0.810471291
9518,162910,24510270901,"$75,000 under $100,000",4,1180,550,410,150,530,4100,248,0.086561955,0.897033159,0.810471291,0.897033253
9519,163010,24510270901,"$100,000 under $200,000",5,1340,410,830,90,610,4990,269,0.093891798,0.990924956,0.897033253,0.990924965
9520,163110,24510270901,"$200,000 or more",6,640,100,520,0,480,1830,25,0.008726003,0.99965096,0.990924965,1
9521,162511,24510270902,Total,0,18660,10720,2860,4550,10060,54750,3895,0,0,0,0
9522,162611,24510270902,"$1 under $25,000",1,7780,5190,310,2160,4130,19880,1284,0.329653402,0.329653402,0,0.329653725
9523,162711,24510270902,"$25,000 under $50,000",2,5430,3160,420,1670,3260,16600,1257,0.322721438,0.65237484,0.329653725,0.652374997
9524,162811,24510270902,"$50,000 under $75,000",3,2290,1310,370,480,1050,7350,615,0.157894737,0.810269576,0.652374997,0.810269662
9525,162911,24510270902,"$75,000 under $100,000",4,1180,550,410,150,530,4100,335,0.086007702,0.896277279,0.810269662,0.896277372
9526,163011,24510270902,"$100,000 under $200,000",5,1340,410,830,90,610,4990,364,0.093453145,0.989730424,0.896277372,0.989730434
9527,163111,24510270902,"$200,000 or more",6,640,100,520,0,480,1830,39,0.010012837,0.999743261,0.989730434,1
9528,15836,24510270903,Total,0,14180,6660,4680,2450,9470,82690,1869,0,0,0,0
9529,15846,24510270903,"$1 under $25,000",1,4280,3050,240,930,1880,26220,722,0.386302836,0.386302836,0,0.386303124
9530,15856,24510270903,"$25,000 under $50,000",2,2970,1650,330,870,1800,21580,539,0.288389513,0.674692349,0.386303124,0.674692467
9531,15866,24510270903,"$50,000 under $75,000",3,1830,990,390,330,880,10330,220,0.117710005,0.792402354,0.674692467,0.792402422
9532,15876,24510270903,"$75,000 under $100,000",4,1100,440,470,150,720,6350,126,0.06741573,0.859818085,0.792402422,0.859818174
9533,15886,24510270903,"$100,000 under $200,000",5,2420,420,1830,130,2190,11390,168,0.08988764,0.949705725,0.859818174,0.949705776
9534,15896,24510270903,"$200,000 or more",6,1580,110,1420,40,2000,6820,95,0.05082932,1.000535045,0.949705776,1
9535,15837,24510271001,Total,0,14180,6660,4680,2450,9470,82690,1791,0,0,0,0
9536,15847,24510271001,"$1 under $25,000",1,4280,3050,240,930,1880,26220,469,0.26186488,0.26186488,0,0.261865083
9537,15857,24510271001,"$25,000 under $50,000",2,2970,1650,330,870,1800,21580,363,0.202680067,0.464544947,0.261865083,0.464545056
9538,15867,24510271001,"$50,000 under $75,000",3,1830,990,390,330,880,10330,195,0.108877722,0.573422669,0.464545056,0.573422747
9539,15877,24510271001,"$75,000 under $100,000",4,1100,440,470,150,720,6350,139,0.077610274,0.651032942,0.573422747,0.651033141
9540,15887,24510271001,"$100,000 under $200,000",5,2420,420,1830,130,2190,11390,355,0.198213289,0.849246231,0.651033141,0.849246381
9541,15897,24510271001,"$200,000 or more",6,1580,110,1420,40,2000,6820,269,0.150195422,0.999441653,0.849246381,1
9542,15838,24510271002,Total,0,14180,6660,4680,2450,9470,51640,3319,0,0,0,0
9543,15848,24510271002,"$1 under $25,000",1,4280,3050,240,930,1880,14120,761,0.229285929,0.229285929,0,0.229286111
9544,15858,24510271002,"$25,000 under $50,000",2,2970,1650,330,870,1800,12650,603,0.181681229,0.410967159,0.229286111,0.410967267
9545,15868,24510271002,"$50,000 under $75,000",3,1830,990,390,330,880,6750,358,0.107863814,0.518830973,0.410967267,0.518831054
9546,15878,24510271002,"$75,000 under $100,000",4,1100,440,470,150,720,4300,268,0.080747213,0.599578186,0.518831054,0.599578412
9547,15888,24510271002,"$100,000 under $200,000",5,2420,420,1830,130,2190,8620,750,0.225971678,0.825549864,0.599578412,0.825550039
9548,15898,24510271002,"$200,000 or more",6,1580,110,1420,40,2000,5200,580,0.174751431,1.000301296,0.825550039,1
9549,15839,24510271101,Total,0,14180,6660,4680,2450,9470,27940,3752,0,0,0,0
9550,15849,24510271101,"$1 under $25,000",1,4280,3050,240,930,1880,6340,851,0.226812367,0.226812367,0,0.226812545
9551,15859,24510271101,"$25,000 under $50,000",2,2970,1650,330,870,1800,4980,669,0.178304904,0.405117271,0.226812545,0.405117377
9552,15869,24510271101,"$50,000 under $75,000",3,1830,990,390,330,880,2980,400,0.106609808,0.511727079,0.405117377,0.511727159
9553,15879,24510271101,"$75,000 under $100,000",4,1100,440,470,150,720,2250,302,0.080490405,0.592217484,0.511727159,0.592217713
9554,15889,24510271101,"$100,000 under $200,000",5,2420,420,1830,130,2190,6400,859,0.228944563,0.821162047,0.592217713,0.821162225
9555,15899,24510271101,"$200,000 or more",6,1580,110,1420,40,2000,4990,670,0.178571429,0.999733475,0.821162225,1
9556,15692,24510271102,Total,0,5450,2950,2110,250,2270,68680,657,0,0,0,0
9557,15702,24510271102,"$1 under $25,000",1,1130,1010,60,40,90,19700,194,0.295281583,0.295281583,0,0.295281808
9558,15712,24510271102,"$25,000 under $50,000",2,870,700,100,40,140,14990,148,0.225266362,0.520547945,0.295281808,0.520548055
9559,15722,24510271102,"$50,000 under $75,000",3,700,520,110,50,140,7490,72,0.109589041,0.630136986,0.520548055,0.630137059
9560,15732,24510271102,"$75,000 under $100,000",4,500,280,160,30,140,5070,48,0.073059361,0.703196347,0.630137059,0.703196505
9561,15742,24510271102,"$100,000 under $200,000",5,1050,300,680,40,610,11480,104,0.158295282,0.861491629,0.703196505,0.861491769
9562,15752,24510271102,"$200,000 or more",6,1200,140,1000,50,1150,9950,92,0.140030441,1.00152207,0.861491769,1
9563,15693,24510271200,Total,0,5450,2950,2110,250,2270,37630,4272,0,0,0,0
9564,15703,24510271200,"$1 under $25,000",1,1130,1010,60,40,90,7600,926,0.2167603,0.2167603,0,0.216760471
9565,15713,24510271200,"$25,000 under $50,000",2,870,700,100,40,140,6060,732,0.171348315,0.388108614,0.216760471,0.38810872
9566,15723,24510271200,"$50,000 under $75,000",3,700,520,110,50,140,3910,451,0.105571161,0.493679775,0.38810872,0.493679856
9567,15733,24510271200,"$75,000 under $100,000",4,500,280,160,30,140,3020,344,0.080524345,0.57420412,0.493679856,0.57420435
9568,15743,24510271200,"$100,000 under $200,000",5,1050,300,680,40,610,8710,983,0.230102996,0.804307116,0.57420435,0.804307312
9569,15753,24510271200,"$200,000 or more",6,1200,140,1000,50,1150,8330,838,0.196161049,1.000468165,0.804307312,1
9570,15627,24510271300,Total,0,12420,5840,5090,1160,8540,35410,1783,0,0,0,0
9571,15637,24510271300,"$1 under $25,000",1,3050,2300,370,320,880,5500,232,0.130117779,0.130117779,0,0.130117891
9572,15647,24510271300,"$25,000 under $50,000",2,2390,1410,520,360,1210,5100,199,0.111609647,0.241727426,0.130117891,0.241727522
9573,15657,24510271300,"$50,000 under $75,000",3,1890,1030,570,220,1030,4350,171,0.095905777,0.337633202,0.241727522,0.337633282
9574,15667,24510271300,"$75,000 under $100,000",4,1420,540,710,130,1080,3940,142,0.079641054,0.417274257,0.337633282,0.417274495
9575,15677,24510271300,"$100,000 under $200,000",5,2370,440,1780,100,2690,9100,425,0.238362311,0.655636568,0.417274495,0.655636911
9576,15687,24510271300,"$200,000 or more",6,1300,120,1140,30,1650,7420,613,0.34380258,0.999439148,0.655636911,1
9577,15628,24510271400,Total,0,12420,5840,5090,1160,8540,48430,2449,0,0,0,0
9578,15638,24510271400,"$1 under $25,000",1,3050,2300,370,320,880,8560,320,0.130665578,0.130665578,0,0.13066569
9579,15648,24510271400,"$25,000 under $50,000",2,2390,1410,520,360,1210,8370,275,0.112290731,0.242956309,0.13066569,0.242956405
9580,15658,24510271400,"$50,000 under $75,000",3,1890,1030,570,220,1030,6640,236,0.096365864,0.339322172,0.242956405,0.339322252
9581,15668,24510271400,"$75,000 under $100,000",4,1420,540,710,130,1080,5470,195,0.079624336,0.418946509,0.339322252,0.418946747
9582,15678,24510271400,"$100,000 under $200,000",5,2370,440,1780,100,2690,11500,584,0.238464679,0.657411188,0.418946747,0.65741153
9583,15688,24510271400,"$200,000 or more",6,1300,120,1140,30,1650,7890,838,0.342180482,0.99959167,0.65741153,1
9584,15629,24510271501,Total,0,12420,5840,5090,1160,8540,25720,4903,0,0,0,0
9585,15639,24510271501,"$1 under $25,000",1,3050,2300,370,320,880,4240,808,0.164797063,0.164797063,0,0.164797219
9586,15649,24510271501,"$25,000 under $50,000",2,2390,1410,520,360,1210,4020,766,0.156230879,0.321027942,0.164797219,0.321028075
9587,15659,24510271501,"$50,000 under $75,000",3,1890,1030,570,220,1030,3420,652,0.132979808,0.45400775,0.321028075,0.454007874
9588,15669,24510271501,"$75,000 under $100,000",4,1420,540,710,130,1080,3170,604,0.123189884,0.577197634,0.454007874,0.577197898
9589,15679,24510271501,"$100,000 under $200,000",5,2370,440,1780,100,2690,6790,1294,0.263920049,0.841117683,0.577197898,0.841117842
9590,15689,24510271501,"$200,000 or more",6,1300,120,1140,30,1650,4080,778,0.15867836,0.999796043,0.841117842,1
9591,156210,24510271503,Total,0,12420,5840,5090,1160,8540,48430,1039,0,0,0,0
9592,156310,24510271503,"$1 under $25,000",1,3050,2300,370,320,880,8560,138,0.132820019,0.132820019,0,0.132820133
9593,156410,24510271503,"$25,000 under $50,000",2,2390,1410,520,360,1210,8370,118,0.113570741,0.24639076,0.132820133,0.246390859
9594,156510,24510271503,"$50,000 under $75,000",3,1890,1030,570,220,1030,6640,102,0.098171319,0.344562079,0.246390859,0.34456216
9595,156610,24510271503,"$75,000 under $100,000",4,1420,540,710,130,1080,5470,84,0.080846968,0.425409047,0.34456216,0.425409285
9596,156710,24510271503,"$100,000 under $200,000",5,2370,440,1780,100,2690,11500,247,0.237728585,0.663137632,0.425409285,0.663137968
9597,156810,24510271503,"$200,000 or more",6,1300,120,1140,30,1650,7890,349,0.335899904,0.999037536,0.663137968,1
9598,156211,24510271600,Total,0,12420,5840,5090,1160,8540,69200,3022,0,0,0,0
9599,156311,24510271600,"$1 under $25,000",1,3050,2300,370,320,880,22100,1210,0.400397088,0.400397088,0,0.4003974
9600,156411,24510271600,"$25,000 under $50,000",2,2390,1410,520,360,1210,17880,943,0.312045003,0.712442091,0.4003974,0.712442216
9601,156511,24510271600,"$50,000 under $75,000",3,1890,1030,570,220,1030,8830,377,0.12475182,0.837193911,0.712442216,0.837193974
9602,156611,24510271600,"$75,000 under $100,000",4,1420,540,710,130,1080,5780,190,0.06287227,0.900066181,0.837193974,0.90006626
9603,156711,24510271600,"$100,000 under $200,000",5,2370,440,1780,100,2690,9850,238,0.078755791,0.978821972,0.90006626,0.978821994
9604,156811,24510271600,"$200,000 or more",6,1300,120,1140,30,1650,4760,65,0.021508934,1.000330907,0.978821994,1
9605,156212,24510271700,Total,0,12420,5840,5090,1160,8540,69200,3576,0,0,0,0
9606,156312,24510271700,"$1 under $25,000",1,3050,2300,370,320,880,22100,1465,0.409675615,0.409675615,0,0.409675933
9607,156412,24510271700,"$25,000 under $50,000",2,2390,1410,520,360,1210,17880,1137,0.31795302,0.727628635,0.409675933,0.72762876
9608,156512,24510271700,"$50,000 under $75,000",3,1890,1030,570,220,1030,8830,445,0.124440716,0.852069351,0.72762876,0.852069412
9609,156612,24510271700,"$75,000 under $100,000",4,1420,540,710,130,1080,5780,216,0.060402685,0.912472036,0.852069412,0.912472107
9610,156712,24510271700,"$100,000 under $200,000",5,2370,440,1780,100,2690,9850,255,0.071308725,0.983780761,0.912472107,0.983780777
9611,156812,24510271700,"$200,000 or more",6,1300,120,1140,30,1650,4760,59,0.016498881,1.000279642,0.983780777,1
9612,16044,24510271801,Total,0,22980,11430,3570,7220,17690,43480,2454,0,0,0,0
9613,16054,24510271801,"$1 under $25,000",1,10680,6390,710,3330,6720,17860,1008,0.410757946,0.410757946,0,0.410758265
9614,16064,24510271801,"$25,000 under $50,000",2,7120,3200,860,2770,6170,13860,782,0.318663407,0.729421353,0.410758265,0.729421477
9615,16074,24510271801,"$50,000 under $75,000",3,2770,1210,600,800,2200,5410,305,0.124286879,0.853708231,0.729421477,0.853708291
9616,16084,24510271801,"$75,000 under $100,000",4,1140,390,480,230,1030,2610,147,0.0599022,0.913610432,0.853708291,0.913610502
9617,16094,24510271801,"$100,000 under $200,000",5,1070,210,750,90,1260,3060,173,0.070497148,0.984107579,0.913610502,0.984107595
9618,16104,24510271801,"$200,000 or more",6,200,30,170,0,310,680,38,0.015484923,0.999592502,0.984107595,1
9619,16045,24510271802,Total,0,22980,11430,3570,7220,17690,43480,2118,0,0,0,0
9620,16055,24510271802,"$1 under $25,000",1,10680,6390,710,3330,6720,17860,870,0.410764873,0.410764873,0,0.410765191
9621,16065,24510271802,"$25,000 under $50,000",2,7120,3200,860,2770,6170,13860,675,0.318696884,0.729461756,0.410765191,0.729461881
9622,16075,24510271802,"$50,000 under $75,000",3,2770,1210,600,800,2200,5410,264,0.124645892,0.854107649,0.729461881,0.854107709
9623,16085,24510271802,"$75,000 under $100,000",4,1140,390,480,230,1030,2610,127,0.059962229,0.914069877,0.854107709,0.914069948
9624,16095,24510271802,"$100,000 under $200,000",5,1070,210,750,90,1260,3060,149,0.070349386,0.984419263,0.914069948,0.984419279
9625,16105,24510271802,"$200,000 or more",6,200,30,170,0,310,680,33,0.015580737,1,0.984419279,1
9626,156213,24510271900,Total,0,12420,5840,5090,1160,8540,69200,2409,0,0,0,0
9627,156313,24510271900,"$1 under $25,000",1,3050,2300,370,320,880,22100,951,0.394769614,0.394769614,0,0.394769922
9628,156413,24510271900,"$25,000 under $50,000",2,2390,1410,520,360,1210,17880,742,0.308011623,0.702781237,0.394769922,0.702781362
9629,156513,24510271900,"$50,000 under $75,000",3,1890,1030,570,220,1030,8830,301,0.124948111,0.827729348,0.702781362,0.827729412
9630,156613,24510271900,"$75,000 under $100,000",4,1420,540,710,130,1080,5780,154,0.063926941,0.891656289,0.827729412,0.891656372
9631,156713,24510271900,"$100,000 under $200,000",5,2370,440,1780,100,2690,9850,200,0.083022001,0.97467829,0.891656372,0.974678315
9632,156813,24510271900,"$200,000 or more",6,1300,120,1140,30,1650,4760,60,0.0249066,0.99958489,0.974678315,1
9633,156214,24510272003,Total,0,12420,5840,5090,1160,8540,69200,3926,0,0,0,0
9634,156314,24510272003,"$1 under $25,000",1,3050,2300,370,320,880,22100,1141,0.290626592,0.290626592,0,0.290626831
9635,156414,24510272003,"$25,000 under $50,000",2,2390,1410,520,360,1210,17880,940,0.239429445,0.530056037,0.290626831,0.530056165
9636,156514,24510272003,"$50,000 under $75,000",3,1890,1030,570,220,1030,8830,505,0.128629648,0.658685685,0.530056165,0.658685776
9637,156614,24510272003,"$75,000 under $100,000",4,1420,540,710,130,1080,5780,357,0.090932247,0.749617932,0.658685776,0.749618097
9638,156714,24510272003,"$100,000 under $200,000",5,2370,440,1780,100,2690,9850,647,0.164798777,0.914416709,0.749618097,0.914416794
