"","SUMLEV","STATE","COUNTY","TRACT","PUMA","CenTrN","GEOID10","AFFGEOID10","CLASS","HHTLEVEL","HHT","DIS","CDF","Range0","Range1"
"194",140,24,3,701102,1204,25,"24003701102","1400000US24003701102",1,"MarriedFamilyHH",1493,0.502693602693603,0.502693602693603,0,0.502693665656566
"195",140,24,3,701102,1204,25,"24003701102","1400000US24003701102",2,"OthMale",187,0.062962962962963,0.565656565656566,0.502693665656566,0.565656671717172
"196",140,24,3,701102,1204,25,"24003701102","1400000US24003701102",3,"OthFemale",315,0.106060606060606,0.671717171717172,0.565656671717172,0.671717284175084
"197",140,24,3,701102,1204,25,"24003701102","1400000US24003701102",4,"NonfMalone",334,0.112457912457912,0.784175084175084,0.671717284175084,0.784175121548822
"198",140,24,3,701102,1204,25,"24003701102","1400000US24003701102",5,"NonfMNalone",111,0.0373737373737374,0.821548821548822,0.784175121548822,0.821548965993266
"199",140,24,3,701102,1204,25,"24003701102","1400000US24003701102",6,"NonfFalone",429,0.144444444444444,0.965993265993266,0.821548965993266,0.9659933
"200",140,24,3,701102,1204,25,"24003701102","1400000US24003701102",7,"NonfFNalone",101,0.034006734006734,1,0.9659933,1
"201",140,24,3,701200,1204,26,"24003701200","1400000US24003701200",0,"Total",3107,0,0,0,0
"202",140,24,3,701200,1204,26,"24003701200","1400000US24003701200",1,"MarriedFamilyHH",1899,0.611200514966205,0.611200514966205,0,0.611200559703895
"203",140,24,3,701200,1204,26,"24003701200","1400000US24003701200",2,"OthMale",139,0.0447376890891535,0.655938204055359,0.611200559703895,0.655938292565175
"204",140,24,3,701200,1204,26,"24003701200","1400000US24003701200",3,"OthFemale",275,0.0885098165432893,0.744448020598648,0.655938292565175,0.744448127132282
"205",140,24,3,701200,1204,26,"24003701200","1400000US24003701200",4,"NonfMalone",331,0.106533633730286,0.850981654328935,0.744448127132282,0.850981693273254
"206",140,24,3,701200,1204,26,"24003701200","1400000US24003701200",5,"NonfMNalone",121,0.0389443192790473,0.889925973607982,0.850981693273254,0.889926060830383
"207",140,24,3,701200,1204,26,"24003701200","1400000US24003701200",6,"NonfFalone",271,0.0872224010299324,0.977148374637914,0.889926060830383,0.97714839748954
"208",140,24,3,701200,1204,26,"24003701200","1400000US24003701200",7,"NonfFNalone",71,0.0228516253620856,1,0.97714839748954,1
"209",140,24,3,701300,1204,27,"24003701300","1400000US24003701300",0,"Total",2725,0,0,0,0
"210",140,24,3,701300,1204,27,"24003701300","1400000US24003701300",1,"MarriedFamilyHH",1876,0.688440366972477,0.688440366972477,0,0.688440410275229
"211",140,24,3,701300,1204,27,"24003701300","1400000US24003701300",2,"OthMale",118,0.043302752293578,0.731743119266055,0.688440410275229,0.731743205137615
"212",140,24,3,701300,1204,27,"24003701300","1400000US24003701300",3,"OthFemale",234,0.0858715596330275,0.817614678899083,0.731743205137615,0.817614746422018
"213",140,24,3,701300,1204,27,"24003701300","1400000US24003701300",4,"NonfMalone",184,0.0675229357798165,0.885137614678899,0.817614746422018,0.88513763853211
"214",140,24,3,701300,1204,27,"24003701300","1400000US24003701300",5,"NonfMNalone",65,0.0238532110091743,0.908990825688073,0.88513763853211,0.908990900183486
"215",140,24,3,701300,1204,27,"24003701300","1400000US24003701300",6,"NonfFalone",203,0.0744954128440367,0.98348623853211,0.908990900183486,0.983486255045872
"216",140,24,3,701300,1204,27,"24003701300","1400000US24003701300",7,"NonfFNalone",45,0.0165137614678899,1,0.983486255045872,1
"217",140,24,3,701400,1204,28,"24003701400","1400000US24003701400",0,"Total",1256,0,0,0,0
"218",140,24,3,701400,1204,28,"24003701400","1400000US24003701400",1,"MarriedFamilyHH",828,0.659235668789809,0.659235668789809,0,0.659235714968153
"219",140,24,3,701400,1204,28,"24003701400","1400000US24003701400",2,"OthMale",58,0.0461783439490446,0.705414012738854,0.659235714968153,0.705414112261146
"220",140,24,3,701400,1204,28,"24003701400","1400000US24003701400",3,"OthFemale",125,0.0995222929936306,0.804936305732484,0.705414112261146,0.804936378184713
"221",140,24,3,701400,1204,28,"24003701400","1400000US24003701400",4,"NonfMalone",91,0.0724522292993631,0.877388535031847,0.804936378184713,0.877388556528662
"222",140,24,3,701400,1204,28,"24003701400","1400000US24003701400",5,"NonfMNalone",27,0.0214968152866242,0.898885350318471,0.877388556528662,0.898885433917197
"223",140,24,3,701400,1204,28,"24003701400","1400000US24003701400",6,"NonfFalone",105,0.0835987261146497,0.982484076433121,0.898885433917197,0.982484093949045
"224",140,24,3,701400,1204,28,"24003701400","1400000US24003701400",7,"NonfFNalone",22,0.017515923566879,1,0.982484093949045,1
"225",140,24,3,702100,1204,29,"24003702100","1400000US24003702100",0,"Total",2609,0,0,0,0
"226",140,24,3,702100,1204,29,"24003702100","1400000US24003702100",1,"MarriedFamilyHH",1641,0.628976619394404,0.628976619394404,0,0.628976657339977
"227",140,24,3,702100,1204,29,"24003702100","1400000US24003702100",2,"OthMale",99,0.0379455730164814,0.666922192410885,0.628976657339977,0.66692227136834
"228",140,24,3,702100,1204,29,"24003702100","1400000US24003702100",3,"OthFemale",206,0.0789574549635876,0.745879647374473,0.66692227136834,0.745879750095822
"229",140,24,3,702100,1204,29,"24003702100","1400000US24003702100",4,"NonfMalone",268,0.102721349175929,0.848600996550402,0.745879750095822,0.848601030663089
"230",140,24,3,702100,1204,29,"24003702100","1400000US24003702100",5,"NonfMNalone",89,0.0341126868532005,0.882713683403603,0.848601030663089,0.882713777692603
"231",140,24,3,702100,1204,29,"24003702100","1400000US24003702100",6,"NonfFalone",246,0.0942889996167114,0.977002683020314,0.882713777692603,0.977002706017631
"232",140,24,3,702100,1204,29,"24003702100","1400000US24003702100",7,"NonfFNalone",60,0.0229973169796857,1,0.977002706017631,1
"233",140,24,3,702204,1201,30,"24003702204","1400000US24003702204",0,"Total",1525,0,0,0,0
"234",140,24,3,702204,1201,30,"24003702204","1400000US24003702204",1,"MarriedFamilyHH",1026,0.672786885245902,0.672786885245902,0,0.672786916065574
"235",140,24,3,702204,1201,30,"24003702204","1400000US24003702204",2,"OthMale",47,0.0308196721311475,0.703606557377049,0.672786916065574,0.703606647868852
"236",140,24,3,702204,1201,30,"24003702204","1400000US24003702204",3,"OthFemale",138,0.0904918032786885,0.794098360655738,0.703606647868852,0.794098415737705
"237",140,24,3,702204,1201,30,"24003702204","1400000US24003702204",4,"NonfMalone",84,0.0550819672131148,0.849180327868853,0.794098415737705,0.849180345573771
"238",140,24,3,702204,1201,30,"24003702204","1400000US24003702204",5,"NonfMNalone",27,0.0177049180327869,0.866885245901639,0.849180345573771,0.866885354754098
"239",140,24,3,702204,1201,30,"24003702204","1400000US24003702204",6,"NonfFalone",166,0.108852459016393,0.975737704918033,0.866885354754098,0.975737729180328
"240",140,24,3,702204,1201,30,"24003702204","1400000US24003702204",7,"NonfFNalone",37,0.0242622950819672,1,0.975737729180328,1
"241",140,24,3,702205,1201,31,"24003702205","1400000US24003702205",0,"Total",2302,0,0,0,0
"242",140,24,3,702205,1201,31,"24003702205","1400000US24003702205",1,"MarriedFamilyHH",1121,0.486967854039965,0.486967854039965,0,0.486967888792355
"243",140,24,3,702205,1201,31,"24003702205","1400000US24003702205",2,"OthMale",80,0.0347523892267593,0.521720243266725,0.486967888792355,0.521720341442224
"244",140,24,3,702205,1201,31,"24003702205","1400000US24003702205",3,"OthFemale",226,0.0981754995655951,0.61989574283232,0.521720341442224,0.619895878801043
"245",140,24,3,702205,1201,31,"24003702205","1400000US24003702205",4,"NonfMalone",313,0.135968722849696,0.755864465682016,0.619895878801043,0.755864507384883
"246",140,24,3,702205,1201,31,"24003702205","1400000US24003702205",5,"NonfMNalone",96,0.0417028670721112,0.797567332754127,0.755864507384883,0.797567504778454
"247",140,24,3,702205,1201,31,"24003702205","1400000US24003702205",6,"NonfFalone",396,0.172024326672459,0.969591659426586,0.797567504778454,0.969591689834926
"248",140,24,3,702205,1201,31,"24003702205","1400000US24003702205",7,"NonfFNalone",70,0.0304083405734144,1,0.969591689834926,1
"249",140,24,3,702206,1201,32,"24003702206","1400000US24003702206",0,"Total",2312,0,0,0,0
"250",140,24,3,702206,1201,32,"24003702206","1400000US24003702206",1,"MarriedFamilyHH",1194,0.51643598615917,0.516435986159169,0,0.516436030709342
"251",140,24,3,702206,1201,32,"24003702206","1400000US24003702206",2,"OthMale",103,0.0445501730103806,0.56098615916955,0.516436030709342,0.560986315743945
"252",140,24,3,702206,1201,32,"24003702206","1400000US24003702206",3,"OthFemale",362,0.156574394463668,0.717560553633218,0.560986315743945,0.717560655709342
"253",140,24,3,702206,1201,32,"24003702206","1400000US24003702206",4,"NonfMalone",236,0.102076124567474,0.819636678200692,0.717560655709342,0.819636712802768
"254",140,24,3,702206,1201,32,"24003702206","1400000US24003702206",5,"NonfMNalone",80,0.0346020761245675,0.854238754325259,0.819636712802768,0.854238869377163
"255",140,24,3,702206,1201,32,"24003702206","1400000US24003702206",6,"NonfFalone",266,0.115051903114187,0.969290657439446,0.854238869377163,0.969290688148789
"256",140,24,3,702206,1201,32,"24003702206","1400000US24003702206",7,"NonfFNalone",71,0.0307093425605536,1,0.969290688148789,1
"257",140,24,3,702208,1201,33,"24003702208","1400000US24003702208",0,"Total",2541,0,0,0,0
"258",140,24,3,702208,1201,33,"24003702208","1400000US24003702208",1,"MarriedFamilyHH",1328,0.52262888626525,0.52262888626525,0,0.522628935458481
"259",140,24,3,702208,1201,33,"24003702208","1400000US24003702208",2,"OthMale",125,0.0491932310114128,0.571822117276663,0.522628935458481,0.571822250688705
"260",140,24,3,702208,1201,33,"24003702208","1400000US24003702208",3,"OthFemale",339,0.133412042502952,0.705234159779614,0.571822250688705,0.705234246753247
"261",140,24,3,702208,1201,33,"24003702208","1400000US24003702208",4,"NonfMalone",221,0.0869736324281779,0.792207792207792,0.705234246753247,0.792207838252657
"262",140,24,3,702208,1201,33,"24003702208","1400000US24003702208",5,"NonfMNalone",117,0.0460448642266824,0.838252656434475,0.792207838252657,0.838252781582055
"263",140,24,3,702208,1201,33,"24003702208","1400000US24003702208",6,"NonfFalone",318,0.125147579693034,0.963400236127509,0.838252781582055,0.963400272727273
"264",140,24,3,702208,1201,33,"24003702208","1400000US24003702208",7,"NonfFNalone",93,0.0365997638724911,1,0.963400272727273,1
"265",140,24,3,702209,1201,34,"24003702209","1400000US24003702209",0,"Total",1523,0,0,0,0
"266",140,24,3,702209,1201,34,"24003702209","1400000US24003702209",1,"MarriedFamilyHH",1006,0.66053841103086,0.66053841103086,0,0.660538443860801
"267",140,24,3,702209,1201,34,"24003702209","1400000US24003702209",2,"OthMale",50,0.0328299409061064,0.693368351936967,0.660538443860801,0.693368451739987
"268",140,24,3,702209,1201,34,"24003702209","1400000US24003702209",3,"OthFemale",152,0.0998030203545634,0.79317137229153,0.693368451739987,0.79317144977019
"269",140,24,3,702209,1201,34,"24003702209","1400000US24003702209",4,"NonfMalone",118,0.077478660538411,0.870650032829941,0.79317144977019,0.870650053841103
"270",140,24,3,702209,1201,34,"24003702209","1400000US24003702209",5,"NonfMNalone",32,0.0210111621799081,0.891661195009849,0.870650053841103,0.891661283650689
"271",140,24,3,702209,1201,34,"24003702209","1400000US24003702209",6,"NonfFalone",135,0.0886408404464872,0.980302035456336,0.891661283650689,0.980302055154301
"272",140,24,3,702209,1201,34,"24003702209","1400000US24003702209",7,"NonfFNalone",30,0.0196979645436638,1,0.980302055154301,1
"273",140,24,3,702300,1204,35,"24003702300","1400000US24003702300",0,"Total",1944,0,0,0,0
"274",140,24,3,702300,1204,35,"24003702300","1400000US24003702300",1,"MarriedFamilyHH",1427,0.734053497942387,0.734053497942387,0,0.734053524691358
"275",140,24,3,702300,1204,35,"24003702300","1400000US24003702300",2,"OthMale",52,0.0267489711934156,0.760802469135802,0.734053524691358,0.760802531378601
"276",140,24,3,702300,1204,35,"24003702300","1400000US24003702300",3,"OthFemale",121,0.0622427983539095,0.823045267489712,0.760802531378601,0.823045344135803
"277",140,24,3,702300,1204,35,"24003702300","1400000US24003702300",4,"NonfMalone",149,0.0766460905349794,0.899691358024691,0.823045344135803,0.89969137962963
"278",140,24,3,702300,1204,35,"24003702300","1400000US24003702300",5,"NonfMNalone",42,0.0216049382716049,0.921296296296296,0.89969137962963,0.921296356481481
"279",140,24,3,702300,1204,35,"24003702300","1400000US24003702300",6,"NonfFalone",117,0.0601851851851852,0.981481481481481,0.921296356481481,0.9814815
"280",140,24,3,702300,1204,35,"24003702300","1400000US24003702300",7,"NonfFNalone",36,0.0185185185185185,1,0.9814815,1
"281",140,24,3,702402,1204,36,"24003702402","1400000US24003702402",0,"Total",3030,0,0,0,0
"282",140,24,3,702402,1204,36,"24003702402","1400000US24003702402",1,"MarriedFamilyHH",1327,0.437953795379538,0.437953795379538,0,0.437953814521452
"283",140,24,3,702402,1204,36,"24003702402","1400000US24003702402",2,"OthMale",58,0.0191419141914191,0.457095709570957,0.437953814521452,0.457095758745875
"284",140,24,3,702402,1204,36,"24003702402","1400000US24003702402",3,"OthFemale",149,0.0491749174917492,0.506270627062706,0.457095758745875,0.506270792409241
"285",140,24,3,702402,1204,36,"24003702402","1400000US24003702402",4,"NonfMalone",501,0.165346534653465,0.671617161716172,0.506270792409241,0.671617205940594
"286",140,24,3,702402,1204,36,"24003702402","1400000US24003702402",5,"NonfMNalone",134,0.0442244224422442,0.715841584158416,0.671617205940594,0.715841833993399
"287",140,24,3,702402,1204,36,"24003702402","1400000US24003702402",6,"NonfFalone",757,0.24983498349835,0.965676567656766,0.715841833993399,0.965676601980198
"288",140,24,3,702402,1204,36,"24003702402","1400000US24003702402",7,"NonfFNalone",104,0.0343234323432343,1,0.965676601980198,1
"289",140,24,3,702500,1204,37,"24003702500","1400000US24003702500",0,"Total",2176,0,0,0,0
"290",140,24,3,702500,1204,37,"24003702500","1400000US24003702500",1,"MarriedFamilyHH",886,0.407169117647059,0.407169117647059,0,0.407169177849265
"291",140,24,3,702500,1204,37,"24003702500","1400000US24003702500",2,"OthMale",131,0.0602022058823529,0.467371323529412,0.407169177849265,0.467371598805147
"292",140,24,3,702500,1204,37,"24003702500","1400000US24003702500",3,"OthFemale",599,0.275275735294118,0.742647058823529,0.467371598805147,0.742647137867647
"293",140,24,3,702500,1204,37,"24003702500","1400000US24003702500",4,"NonfMalone",172,0.0790441176470588,0.821691176470588,0.742647137867647,0.821691211856618
"294",140,24,3,702500,1204,37,"24003702500","1400000US24003702500",5,"NonfMNalone",77,0.0353860294117647,0.857077205882353,0.821691211856618,0.857077325367647
"295",140,24,3,702500,1204,37,"24003702500","1400000US24003702500",6,"NonfFalone",260,0.119485294117647,0.9765625,0.857077325367647,0.9765625234375
"296",140,24,3,702500,1204,37,"24003702500","1400000US24003702500",7,"NonfFNalone",51,0.0234375,1,0.9765625234375,1
"297",140,24,3,702601,1204,38,"24003702601","1400000US24003702601",0,"Total",2184,0,0,0,0
"298",140,24,3,702601,1204,38,"24003702601","1400000US24003702601",1,"MarriedFamilyHH",1212,0.554945054945055,0.554945054945055,0,0.554945086538462
"299",140,24,3,702601,1204,38,"24003702601","1400000US24003702601",2,"OthMale",69,0.0315934065934066,0.586538461538462,0.554945086538462,0.58653858974359
"300",140,24,3,702601,1204,38,"24003702601","1400000US24003702601",3,"OthFemale",280,0.128205128205128,0.71474358974359,0.58653858974359,0.714743673534799
"301",140,24,3,702601,1204,38,"24003702601","1400000US24003702601",4,"NonfMalone",183,0.0837912087912088,0.798534798534799,0.714743673534799,0.798534836996337
"302",140,24,3,702601,1204,38,"24003702601","1400000US24003702601",5,"NonfMNalone",84,0.0384615384615385,0.836996336996337,0.798534836996337,0.83699645558608
"303",140,24,3,702601,1204,38,"24003702601","1400000US24003702601",6,"NonfFalone",259,0.118589743589744,0.955586080586081,0.83699645558608,0.955586125
"304",140,24,3,702601,1204,38,"24003702601","1400000US24003702601",7,"NonfFNalone",97,0.0444139194139194,1,0.955586125,1
"305",140,24,3,702602,1204,39,"24003702602","1400000US24003702602",0,"Total",2317,0,0,0,0
"306",140,24,3,702602,1204,39,"24003702602","1400000US24003702602",1,"MarriedFamilyHH",1497,0.6460940871817,0.6460940871817,0,0.646094120414329
"307",140,24,3,702602,1204,39,"24003702602","1400000US24003702602",2,"OthMale",77,0.0332326283987915,0.679326715580492,0.646094120414329,0.679326791109193
"308",140,24,3,702602,1204,39,"24003702602","1400000US24003702602",3,"OthFemale",175,0.0755287009063444,0.754855416486836,0.679326791109193,0.754855492878722
"309",140,24,3,702602,1204,39,"24003702602","1400000US24003702602",4,"NonfMalone",177,0.0763918860595598,0.831247302546396,0.754855492878722,0.831247331894691
"310",140,24,3,702602,1204,39,"24003702602","1400000US24003702602",5,"NonfMNalone",68,0.0293482952093224,0.860595597755719,0.831247331894691,0.860595710401381
"311",140,24,3,702602,1204,39,"24003702602","1400000US24003702602",6,"NonfFalone",261,0.112645662494605,0.973241260250324,0.860595710401381,0.973241287009064
"312",140,24,3,702602,1204,39,"24003702602","1400000US24003702602",7,"NonfFNalone",62,0.0267587397496763,1,0.973241287009064,1
"313",140,24,3,702701,1204,40,"24003702701","1400000US24003702701",0,"Total",2203,0,0,0,0
"314",140,24,3,702701,1204,40,"24003702701","1400000US24003702701",1,"MarriedFamilyHH",684,0.310485701316387,0.310485701316387,0,0.310485727190195
"315",140,24,3,702701,1204,40,"24003702701","1400000US24003702701",2,"OthMale",57,0.0258738084430322,0.336359509759419,0.310485727190195,0.336359592827962
"316",140,24,3,702701,1204,40,"24003702701","1400000US24003702701",3,"OthFemale",183,0.0830685428960508,0.41942805265547,0.336359592827962,0.419428235587835
"317",140,24,3,702701,1204,40,"24003702701","1400000US24003702701",4,"NonfMalone",403,0.182932364956877,0.602360417612347,0.419428235587835,0.602360499773037
