SUMLEV,STATE,COUNTY,TRACT,PUMA,CenTrN,GEOID10,AFFGEOID10,CLASS,NPLEVEL,NP,DIS,CDF,Range0,Range1
140,24,3,702205,1201,31,24003702205,1400000US24003702205,6,six,21,0.009122502,0.996090356,0.986967863,0.99609036
140,24,3,702205,1201,31,24003702205,1400000US24003702205,7,sevenPlus,9,0.003909644,1,0.99609036,1
140,24,3,702206,1201,32,24003702206,1400000US24003702206,0,Total,2312,0,0,0,0
140,24,3,702206,1201,32,24003702206,1400000US24003702206,1,one,502,0.217128028,0.217128028,0,0.217128334
140,24,3,702206,1201,32,24003702206,1400000US24003702206,2,two,708,0.306228374,0.523356401,0.217128334,0.523356604
140,24,3,702206,1201,32,24003702206,1400000US24003702206,3,three,468,0.202422145,0.725778547,0.523356604,0.725778718
140,24,3,702206,1201,32,24003702206,1400000US24003702206,4,four,395,0.170847751,0.896626298,0.725778718,0.896626367
140,24,3,702206,1201,32,24003702206,1400000US24003702206,5,five,161,0.069636678,0.966262976,0.896626367,0.966262999
140,24,3,702206,1201,32,24003702206,1400000US24003702206,6,six,54,0.023356401,0.989619377,0.966262999,0.989619388
140,24,3,702206,1201,32,24003702206,1400000US24003702206,7,sevenPlus,24,0.010380623,1,0.989619388,1
140,24,3,702208,1201,33,24003702208,1400000US24003702208,0,Total,2541,0,0,0,0
140,24,3,702208,1201,33,24003702208,1400000US24003702208,1,one,539,0.212121212,0.212121212,0,0.212121507
140,24,3,702208,1201,33,24003702208,1400000US24003702208,2,two,750,0.295159386,0.507280598,0.212121507,0.507280804
140,24,3,702208,1201,33,24003702208,1400000US24003702208,3,three,522,0.205430933,0.712711531,0.507280804,0.712711711
140,24,3,702208,1201,33,24003702208,1400000US24003702208,4,four,457,0.179850453,0.892561983,0.712711711,0.89256205
140,24,3,702208,1201,33,24003702208,1400000US24003702208,5,five,169,0.066509248,0.959071232,0.89256205,0.959071259
140,24,3,702208,1201,33,24003702208,1400000US24003702208,6,six,69,0.027154664,0.986225895,0.959071259,0.986225909
140,24,3,702208,1201,33,24003702208,1400000US24003702208,7,sevenPlus,35,0.013774105,1,0.986225909,1
140,24,3,702209,1201,34,24003702209,1400000US24003702209,0,Total,1523,0,0,0,0
140,24,3,702209,1201,34,24003702209,1400000US24003702209,1,one,253,0.166119501,0.166119501,0,0.16611977
140,24,3,702209,1201,34,24003702209,1400000US24003702209,2,two,409,0.268548917,0.434668418,0.16611977,0.434668604
140,24,3,702209,1201,34,24003702209,1400000US24003702209,3,three,284,0.186474064,0.621142482,0.434668604,0.621142719
140,24,3,702209,1201,34,24003702209,1400000US24003702209,4,four,361,0.237032173,0.858174655,0.621142719,0.858174762
140,24,3,702209,1201,34,24003702209,1400000US24003702209,5,five,162,0.106369009,0.964543664,0.858174762,0.964543689
140,24,3,702209,1201,34,24003702209,1400000US24003702209,6,six,38,0.024950755,0.989494419,0.964543689,0.989494429
140,24,3,702209,1201,34,24003702209,1400000US24003702209,7,sevenPlus,16,0.010505581,1,0.989494429,1
140,24,3,702300,1204,35,24003702300,1400000US24003702300,0,Total,1944,0,0,0,0
140,24,3,702300,1204,35,24003702300,1400000US24003702300,1,one,266,0.136831276,0.136831276,0,0.13683167
140,24,3,702300,1204,35,24003702300,1400000US24003702300,2,two,767,0.394547325,0.531378601,0.13683167,0.531378782
140,24,3,702300,1204,35,24003702300,1400000US24003702300,3,three,352,0.181069959,0.71244856,0.531378782,0.712448732
140,24,3,702300,1204,35,24003702300,1400000US24003702300,4,four,335,0.172325103,0.884773663,0.712448732,0.884773743
140,24,3,702300,1204,35,24003702300,1400000US24003702300,5,five,156,0.080246914,0.965020576,0.884773743,0.965020602
140,24,3,702300,1204,35,24003702300,1400000US24003702300,6,six,50,0.025720165,0.990740741,0.965020602,0.99074075
140,24,3,702300,1204,35,24003702300,1400000US24003702300,7,sevenPlus,18,0.009259259,1,0.99074075,1
140,24,3,702402,1204,36,24003702402,1400000US24003702402,0,Total,3030,0,0,0,0
140,24,3,702402,1204,36,24003702402,1400000US24003702402,1,one,1258,0.415181518,0.415181518,0,0.415181891
140,24,3,702402,1204,36,24003702402,1400000US24003702402,2,two,1130,0.372937294,0.788118812,0.415181891,0.788118912
140,24,3,702402,1204,36,24003702402,1400000US24003702402,3,three,303,0.1,0.888118812,0.788118912,0.888118888
140,24,3,702402,1204,36,24003702402,1400000US24003702402,4,four,231,0.076237624,0.964356436,0.888118888,0.964356459
140,24,3,702402,1204,36,24003702402,1400000US24003702402,5,five,71,0.023432343,0.987788779,0.964356459,0.987788786
140,24,3,702402,1204,36,24003702402,1400000US24003702402,6,six,22,0.007260726,0.995049505,0.987788786,0.99504951
140,24,3,702402,1204,36,24003702402,1400000US24003702402,7,sevenPlus,15,0.004950495,1,0.99504951,1
140,24,3,702500,1204,37,24003702500,1400000US24003702500,0,Total,2176,0,0,0,0
140,24,3,702500,1204,37,24003702500,1400000US24003702500,1,one,432,0.198529412,0.198529412,0,0.198529696
140,24,3,702500,1204,37,24003702500,1400000US24003702500,2,two,619,0.284466912,0.482996324,0.198529696,0.482996494
140,24,3,702500,1204,37,24003702500,1400000US24003702500,3,three,372,0.170955882,0.653952206,0.482996494,0.653952365
140,24,3,702500,1204,37,24003702500,1400000US24003702500,4,four,346,0.159007353,0.812959559,0.653952365,0.812959655
140,24,3,702500,1204,37,24003702500,1400000US24003702500,5,five,210,0.096507353,0.909466912,0.812959655,0.909466955
140,24,3,702500,1204,37,24003702500,1400000US24003702500,6,six,95,0.043658088,0.953125,0.909466955,0.953125047
140,24,3,702500,1204,37,24003702500,1400000US24003702500,7,sevenPlus,102,0.046875,1,0.953125047,1
140,24,3,702601,1204,38,24003702601,1400000US24003702601,0,Total,2184,0,0,0,0
140,24,3,702601,1204,38,24003702601,1400000US24003702601,1,one,442,0.202380952,0.202380952,0,0.202381333
140,24,3,702601,1204,38,24003702601,1400000US24003702601,2,two,831,0.380494505,0.582875458,0.202381333,0.582875639
140,24,3,702601,1204,38,24003702601,1400000US24003702601,3,three,396,0.181318681,0.764194139,0.582875639,0.764194291
140,24,3,702601,1204,38,24003702601,1400000US24003702601,4,four,332,0.152014652,0.916208791,0.764194291,0.916208852
140,24,3,702601,1204,38,24003702601,1400000US24003702601,5,five,133,0.060897436,0.977106227,0.916208852,0.977106239
140,24,3,702601,1204,38,24003702601,1400000US24003702601,6,six,26,0.011904762,0.989010989,0.977106239,0.989011
140,24,3,702601,1204,38,24003702601,1400000US24003702601,7,sevenPlus,24,0.010989011,1,0.989011,1
140,24,3,702602,1204,39,24003702602,1400000US24003702602,0,Total,2317,0,0,0,0
140,24,3,702602,1204,39,24003702602,1400000US24003702602,1,one,438,0.189037549,0.189037549,0,0.189037948
140,24,3,702602,1204,39,24003702602,1400000US24003702602,2,two,925,0.399223133,0.588260682,0.189037948,0.588260855
140,24,3,702602,1204,39,24003702602,1400000US24003702602,3,three,402,0.173500216,0.761760898,0.588260855,0.761761046
140,24,3,702602,1204,39,24003702602,1400000US24003702602,4,four,344,0.148467846,0.910228744,0.761761046,0.910228806
140,24,3,702602,1204,39,24003702602,1400000US24003702602,5,five,144,0.062149331,0.972378075,0.910228806,0.972378095
140,24,3,702602,1204,39,24003702602,1400000US24003702602,6,six,45,0.019421666,0.991799741,0.972378095,0.991799749
140,24,3,702602,1204,39,24003702602,1400000US24003702602,7,sevenPlus,19,0.008200259,1,0.991799749,1
140,24,3,702701,1204,40,24003702701,1400000US24003702701,0,Total,2203,0,0,0,0
140,24,3,702701,1204,40,24003702701,1400000US24003702701,1,one,909,0.412619156,0.412619156,0,0.412619533
140,24,3,702701,1204,40,24003702701,1400000US24003702701,2,two,831,0.377212892,0.789832047,0.412619533,0.789832167
140,24,3,702701,1204,40,24003702701,1400000US24003702701,3,three,265,0.120290513,0.91012256,0.789832167,0.910122619
140,24,3,702701,1204,40,24003702701,1400000US24003702701,4,four,130,0.05901044,0.969133,0.910122619,0.969133018
140,24,3,702701,1204,40,24003702701,1400000US24003702701,5,five,39,0.017703132,0.986836133,0.969133018,0.986836141
140,24,3,702701,1204,40,24003702701,1400000US24003702701,6,six,19,0.008624603,0.995460735,0.986836141,0.99546074
140,24,3,702701,1204,40,24003702701,1400000US24003702701,7,sevenPlus,10,0.004539265,1,0.99546074,1
140,24,3,702702,1204,41,24003702702,1400000US24003702702,0,Total,1505,0,0,0,0
140,24,3,702702,1204,41,24003702702,1400000US24003702702,1,one,257,0.17076412,0.17076412,0,0.170764572
140,24,3,702702,1204,41,24003702702,1400000US24003702702,2,two,681,0.452491694,0.623255814,0.170764572,0.623255972
140,24,3,702702,1204,41,24003702702,1400000US24003702702,3,three,238,0.158139535,0.781395349,0.623255972,0.781395479
140,24,3,702702,1204,41,24003702702,1400000US24003702702,4,four,196,0.130232558,0.911627907,0.781395479,0.911627963
140,24,3,702702,1204,41,24003702702,1400000US24003702702,5,five,84,0.055813953,0.96744186,0.911627963,0.967441883
140,24,3,702702,1204,41,24003702702,1400000US24003702702,6,six,34,0.022591362,0.990033223,0.967441883,0.990033233
140,24,3,702702,1204,41,24003702702,1400000US24003702702,7,sevenPlus,15,0.009966777,1,0.990033233,1
140,24,3,706101,1204,42,24003706101,1400000US24003706101,0,Total,1719,0,0,0,0
140,24,3,706101,1204,42,24003706101,1400000US24003706101,1,one,799,0.464805119,0.464805119,0,0.464805455
140,24,3,706101,1204,42,24003706101,1400000US24003706101,2,two,578,0.336242001,0.80104712,0.464805455,0.801047212
140,24,3,706101,1204,42,24003706101,1400000US24003706101,3,three,157,0.09133217,0.89237929,0.801047212,0.892379351
140,24,3,706101,1204,42,24003706101,1400000US24003706101,4,four,105,0.061082024,0.953461315,0.892379351,0.953461346
140,24,3,706101,1204,42,24003706101,1400000US24003706101,5,five,54,0.031413613,0.984874927,0.953461346,0.984874935
140,24,3,706101,1204,42,24003706101,1400000US24003706101,6,six,14,0.00814427,0.993019197,0.984874935,0.993019204
140,24,3,706101,1204,42,24003706101,1400000US24003706101,7,sevenPlus,12,0.006980803,1,0.993019204,1
140,24,3,706301,1204,43,24003706301,1400000US24003706301,0,Total,2435,0,0,0,0
140,24,3,706301,1204,43,24003706301,1400000US24003706301,1,one,1141,0.468583162,0.468583162,0,0.468583491
140,24,3,706301,1204,43,24003706301,1400000US24003706301,2,two,800,0.328542094,0.797125257,0.468583491,0.797125358
140,24,3,706301,1204,43,24003706301,1400000US24003706301,3,three,246,0.101026694,0.898151951,0.797125358,0.898152016
140,24,3,706301,1204,43,24003706301,1400000US24003706301,4,four,159,0.065297741,0.963449692,0.898152016,0.963449712
140,24,3,706301,1204,43,24003706301,1400000US24003706301,5,five,49,0.020123203,0.983572895,0.963449712,0.983572904
140,24,3,706301,1204,43,24003706301,1400000US24003706301,6,six,22,0.009034908,0.992607803,0.983572904,0.99260781
140,24,3,706301,1204,43,24003706301,1400000US24003706301,7,sevenPlus,18,0.007392197,1,0.99260781,1
140,24,3,706302,1204,44,24003706302,1400000US24003706302,0,Total,1798,0,0,0,0
140,24,3,706302,1204,44,24003706302,1400000US24003706302,1,one,817,0.454393771,0.454393771,0,0.454394168
140,24,3,706302,1204,44,24003706302,1400000US24003706302,2,two,714,0.397107898,0.851501669,0.454394168,0.851501753
140,24,3,706302,1204,44,24003706302,1400000US24003706302,3,three,152,0.084538376,0.936040044,0.851501753,0.936040087
140,24,3,706302,1204,44,24003706302,1400000US24003706302,4,four,77,0.042825362,0.978865406,0.936040087,0.978865419
140,24,3,706302,1204,44,24003706302,1400000US24003706302,5,five,24,0.013348165,0.992213571,0.978865419,0.992213576
140,24,3,706302,1204,44,24003706302,1400000US24003706302,6,six,9,0.005005562,0.997219132,0.992213576,0.997219135
140,24,3,706302,1204,44,24003706302,1400000US24003706302,7,sevenPlus,5,0.002780868,1,0.997219135,1
140,24,3,706401,1204,45,24003706401,1400000US24003706401,0,Total,2279,0,0,0,0
140,24,3,706401,1204,45,24003706401,1400000US24003706401,1,one,638,0.279947345,0.279947345,0,0.279947636
140,24,3,706401,1204,45,24003706401,1400000US24003706401,2,two,662,0.29047828,0.570425625,0.279947636,0.570425789
140,24,3,706401,1204,45,24003706401,1400000US24003706401,3,three,374,0.164107065,0.73453269,0.570425789,0.734532796
140,24,3,706401,1204,45,24003706401,1400000US24003706401,4,four,242,0.106186924,0.840719614,0.734532796,0.840719688
140,24,3,706401,1204,45,24003706401,1400000US24003706401,5,five,169,0.074155331,0.914874945,0.840719688,0.914874982
140,24,3,706401,1204,45,24003706401,1400000US24003706401,6,six,83,0.036419482,0.951294427,0.914874982,0.951294476
140,24,3,706401,1204,45,24003706401,1400000US24003706401,7,sevenPlus,111,0.048705573,1,0.951294476,1
140,24,3,706402,1204,46,24003706402,1400000US24003706402,0,Total,1439,0,0,0,0
140,24,3,706402,1204,46,24003706402,1400000US24003706402,1,one,507,0.352328006,0.352328006,0,0.35232837
140,24,3,706402,1204,46,24003706402,1400000US24003706402,2,two,524,0.364141765,0.716469771,0.35232837,0.716469919
140,24,3,706402,1204,46,24003706402,1400000US24003706402,3,three,214,0.148714385,0.865184156,0.716469919,0.865184237
140,24,3,706402,1204,46,24003706402,1400000US24003706402,4,four,117,0.081306463,0.946490618,0.865184237,0.946490648
140,24,3,706402,1204,46,24003706402,1400000US24003706402,5,five,42,0.029186935,0.975677554,0.946490648,0.975677564
140,24,3,706402,1204,46,24003706402,1400000US24003706402,6,six,15,0.010423905,0.986101459,0.975677564,0.986101473
140,24,3,706402,1204,46,24003706402,1400000US24003706402,7,sevenPlus,20,0.013898541,1,0.986101473,1
140,24,3,706500,1204,47,24003706500,1400000US24003706500,0,Total,2259,0,0,0,0
140,24,3,706500,1204,47,24003706500,1400000US24003706500,1,one,772,0.341744135,0.341744135,0,0.341744494
140,24,3,706500,1204,47,24003706500,1400000US24003706500,2,two,813,0.359893758,0.701637893,0.341744494,0.701638026
140,24,3,706500,1204,47,24003706500,1400000US24003706500,3,three,301,0.133244799,0.834882691,0.701638026,0.834882769
140,24,3,706500,1204,47,24003706500,1400000US24003706500,4,four,176,0.07791058,0.912793271,0.834882769,0.912793317
140,24,3,706500,1204,47,24003706500,1400000US24003706500,5,five,102,0.045152722,0.957945994,0.912793317,0.957946012
140,24,3,706500,1204,47,24003706500,1400000US24003706500,6,six,42,0.018592297,0.976538291,0.957946012,0.976538315
140,24,3,706500,1204,47,24003706500,1400000US24003706500,7,sevenPlus,53,0.023461709,1,0.976538315,1
140,24,3,706600,1204,48,24003706600,1400000US24003706600,0,Total,1875,0,0,0,0
140,24,3,706600,1204,48,24003706600,1400000US24003706600,1,one,549,0.2928,0.2928,0,0.292800343
140,24,3,706600,1204,48,24003706600,1400000US24003706600,2,two,643,0.342933333,0.635733333,0.292800343,0.635733486
140,24,3,706600,1204,48,24003706600,1400000US24003706600,3,three,287,0.153066667,0.7888,0.635733486,0.788800121
140,24,3,706600,1204,48,24003706600,1400000US24003706600,4,four,226,0.120533333,0.909333333,0.788800121,0.909333383
140,24,3,706600,1204,48,24003706600,1400000US24003706600,5,five,93,0.0496,0.958933333,0.909333383,0.958933356
140,24,3,706600,1204,48,24003706600,1400000US24003706600,6,six,42,0.0224,0.981333333,0.958933356,0.981333352
140,24,3,706600,1204,48,24003706600,1400000US24003706600,7,sevenPlus,35,0.018666667,1,0.981333352,1
140,24,3,706700,1204,49,24003706700,1400000US24003706700,0,Total,147,0,0,0,0
140,24,3,706700,1204,49,24003706700,1400000US24003706700,1,one,30,0.204081633,0.204081633,0,0.20408183
140,24,3,706700,1204,49,24003706700,1400000US24003706700,2,two,29,0.197278912,0.401360544,0.20408183,0.401360748
140,24,3,706700,1204,49,24003706700,1400000US24003706700,3,three,30,0.204081633,0.605442177,0.401360748,0.605442415
140,24,3,706700,1204,49,24003706700,1400000US24003706700,4,four,35,0.238095238,0.843537415,0.605442415,0.843537503
140,24,3,706700,1204,49,24003706700,1400000US24003706700,5,five,13,0.088435374,0.931972789,0.843537503,0.931972844
140,24,3,706700,1204,49,24003706700,1400000US24003706700,6,six,8,0.054421769,0.986394558,0.931972844,0.986394571
140,24,3,706700,1204,49,24003706700,1400000US24003706700,7,sevenPlus,2,0.013605442,1,0.986394571,1
140,24,3,707001,1204,50,24003707001,1400000US24003707001,0,Total,2343,0,0,0,0
140,24,3,707001,1204,50,24003707001,1400000US24003707001,1,one,514,0.219376867,0.219376867,0,0.219377223
140,24,3,707001,1204,50,24003707001,1400000US24003707001,2,two,833,0.355527102,0.574903969,0.219377223,0.57490415
140,24,3,707001,1204,50,24003707001,1400000US24003707001,3,three,423,0.180537772,0.755441741,0.57490415,0.755441892
140,24,3,707001,1204,50,24003707001,1400000US24003707001,4,four,352,0.150234742,0.905676483,0.755441892,0.905676548
140,24,3,707001,1204,50,24003707001,1400000US24003707001,5,five,153,0.065300896,0.970977379,0.905676548,0.970977399
140,24,3,707001,1204,50,24003707001,1400000US24003707001,6,six,45,0.019206146,0.990183525,0.970977399,0.990183535
140,24,3,707001,1204,50,24003707001,1400000US24003707001,7,sevenPlus,23,0.009816475,1,0.990183535,1
140,24,3,707002,1204,51,24003707002,1400000US24003707002,0,Total,1864,0,0,0,0
140,24,3,707002,1204,51,24003707002,1400000US24003707002,1,one,427,0.229077253,0.229077253,0,0.229077634
140,24,3,707002,1204,51,24003707002,1400000US24003707002,2,two,710,0.380901288,0.609978541,0.229077634,0.609978707
140,24,3,707002,1204,51,24003707002,1400000US24003707002,3,three,310,0.166309013,0.776287554,0.609978707,0.776287686
140,24,3,707002,1204,51,24003707002,1400000US24003707002,4,four,246,0.131974249,0.908261803,0.776287686,0.908261866
140,24,3,707002,1204,51,24003707002,1400000US24003707002,5,five,118,0.063304721,0.971566524,0.908261866,0.971566542
140,24,3,707002,1204,51,24003707002,1400000US24003707002,6,six,35,0.018776824,0.990343348,0.971566542,0.990343357
140,24,3,707002,1204,51,24003707002,1400000US24003707002,7,sevenPlus,18,0.009656652,1,0.990343357,1
140,24,3,708001,1204,52,24003708001,1400000US24003708001,0,Total,1464,0,0,0,0
140,24,3,708001,1204,52,24003708001,1400000US24003708001,1,one,276,0.18852459,0.18852459,0,0.18852498
140,24,3,708001,1204,52,24003708001,1400000US24003708001,2,two,571,0.390027322,0.578551913,0.18852498,0.578552082
140,24,3,708001,1204,52,24003708001,1400000US24003708001,3,three,248,0.169398907,0.74795082,0.578552082,0.747950977
140,24,3,708001,1204,52,24003708001,1400000US24003708001,4,four,230,0.157103825,0.905054645,0.747950977,0.905054697
140,24,3,708001,1204,52,24003708001,1400000US24003708001,5,five,77,0.052595628,0.957650273,0.905054697,0.957650301
140,24,3,708001,1204,52,24003708001,1400000US24003708001,6,six,40,0.027322404,0.984972678,0.957650301,0.984972693
140,24,3,708001,1204,52,24003708001,1400000US24003708001,7,sevenPlus,22,0.015027322,1,0.984972693,1
140,24,3,708004,1204,53,24003708004,1400000US24003708004,0,Total,2153,0,0,0,0
140,24,3,708004,1204,53,24003708004,1400000US24003708004,1,one,553,0.256850906,0.256850906,0,0.256851254
140,24,3,708004,1204,53,24003708004,1400000US24003708004,2,two,750,0.348351138,0.605202044,0.256851254,0.605202206
140,24,3,708004,1204,53,24003708004,1400000US24003708004,3,three,349,0.162099396,0.76730144,0.605202206,0.767301567
140,24,3,708004,1204,53,24003708004,1400000US24003708004,4,four,274,0.127264282,0.894565722,0.767301567,0.894565789
140,24,3,708004,1204,53,24003708004,1400000US24003708004,5,five,144,0.066883418,0.961449141,0.894565789,0.961449163
140,24,3,708004,1204,53,24003708004,1400000US24003708004,6,six,47,0.021830005,0.983279145,0.961449163,0.983279162
