"","SUMLEV","STATE","COUNTY","TRACT","PUMA","CenTrN","GEOID10","AFFGEOID10","CLASS","HUPACLEVEL","HUPAC","DIS","CDF","Range0","Range1"
"208",140,24,3,706101,1204,42,"24003706101","1400000US24003706101",2,"X6to17",113,0.0657358929610238,0.108202443280977,0.0424666160558465,0.108202471204189
"209",140,24,3,706101,1204,42,"24003706101","1400000US24003706101",3,"Und6and6to17",48,0.0279232111692845,0.136125654450262,0.108202471204189,0.136126518324607
"210",140,24,3,706101,1204,42,"24003706101","1400000US24003706101",4,"NoChild",1485,0.863874345549738,1,0.136126518324607,1
"211",140,24,3,706301,1204,43,"24003706301","1400000US24003706301",0,"Total",2435,0,0,0,0
"212",140,24,3,706301,1204,43,"24003706301","1400000US24003706301",1,"Under6",170,0.0698151950718686,0.0698151950718686,0,0.0698152702258727
"213",140,24,3,706301,1204,43,"24003706301","1400000US24003706301",2,"X6to17",183,0.0751540041067762,0.144969199178645,0.0698152702258727,0.144969238193019
"214",140,24,3,706301,1204,43,"24003706301","1400000US24003706301",3,"Und6and6to17",95,0.0390143737166324,0.183983572895277,0.144969238193019,0.183984388911704
"215",140,24,3,706301,1204,43,"24003706301","1400000US24003706301",4,"NoChild",1987,0.816016427104723,1,0.183984388911704,1
"216",140,24,3,706302,1204,44,"24003706302","1400000US24003706302",0,"Total",1798,0,0,0,0
"217",140,24,3,706302,1204,44,"24003706302","1400000US24003706302",1,"Under6",68,0.0378197997775306,0.0378197997775307,0,0.037819859288098
"218",140,24,3,706302,1204,44,"24003706302","1400000US24003706302",2,"X6to17",107,0.0595105672969967,0.0973303670745274,0.037819859288098,0.0973303820912126
"219",140,24,3,706302,1204,44,"24003706302","1400000US24003706302",3,"Und6and6to17",27,0.0150166852057842,0.112347052280311,0.0973303820912126,0.112347939933259
"220",140,24,3,706302,1204,44,"24003706302","1400000US24003706302",4,"NoChild",1596,0.887652947719689,1,0.112347939933259,1
"221",140,24,3,706401,1204,45,"24003706401","1400000US24003706401",0,"Total",2279,0,0,0,0
"222",140,24,3,706401,1204,45,"24003706401","1400000US24003706401",1,"Under6",271,0.118911803422554,0.118911803422554,0,0.118911934620448
"223",140,24,3,706401,1204,45,"24003706401","1400000US24003706401",2,"X6to17",299,0.131197893813076,0.25010969723563,0.118911934620448,0.25010977577885
"224",140,24,3,706401,1204,45,"24003706401","1400000US24003706401",3,"Und6and6to17",179,0.0785432207108381,0.328652917946468,0.25010977577885,0.32865358929355
"225",140,24,3,706401,1204,45,"24003706401","1400000US24003706401",4,"NoChild",1530,0.671347082053532,1,0.32865358929355,1
"226",140,24,3,706402,1204,46,"24003706402","1400000US24003706402",0,"Total",1439,0,0,0,0
"227",140,24,3,706402,1204,46,"24003706402","1400000US24003706402",1,"Under6",147,0.102154273801251,0.102154273801251,0,0.102154387769284
"228",140,24,3,706402,1204,46,"24003706402","1400000US24003706402",2,"X6to17",164,0.113968033356498,0.216122307157748,0.102154387769284,0.216122363446838
"229",140,24,3,706402,1204,46,"24003706402","1400000US24003706402",3,"Und6and6to17",81,0.0562890896455872,0.272411396803336,0.216122363446838,0.272412124391939
"230",140,24,3,706402,1204,46,"24003706402","1400000US24003706402",4,"NoChild",1047,0.727588603196664,1,0.272412124391939,1
"231",140,24,3,706500,1204,47,"24003706500","1400000US24003706500",0,"Total",2259,0,0,0,0
"232",140,24,3,706500,1204,47,"24003706500","1400000US24003706500",1,"Under6",175,0.0774679061531651,0.0774679061531651,0,0.07746801416556
"233",140,24,3,706500,1204,47,"24003706500","1400000US24003706500",2,"X6to17",244,0.108012394864985,0.18548030101815,0.07746801416556,0.185480346613546
"234",140,24,3,706500,1204,47,"24003706500","1400000US24003706500",3,"Und6and6to17",103,0.0455953961930058,0.231075697211155,0.185480346613546,0.231076466135458
"235",140,24,3,706500,1204,47,"24003706500","1400000US24003706500",4,"NoChild",1737,0.768924302788845,1,0.231076466135458,1
"236",140,24,3,706600,1204,48,"24003706600","1400000US24003706600",0,"Total",1875,0,0,0,0
"237",140,24,3,706600,1204,48,"24003706600","1400000US24003706600",1,"Under6",165,0.088,0.0880000000000001,0,0.0880001386666667
"238",140,24,3,706600,1204,48,"24003706600","1400000US24003706600",2,"X6to17",260,0.138666666666667,0.226666666666667,0.0880001386666667,0.226666738133333
"239",140,24,3,706600,1204,48,"24003706600","1400000US24003706600",3,"Und6and6to17",134,0.0714666666666667,0.298133333333333,0.226666738133333,0.2981340352
"240",140,24,3,706600,1204,48,"24003706600","1400000US24003706600",4,"NoChild",1316,0.701866666666667,1,0.2981340352,1
"241",140,24,3,706700,1204,49,"24003706700","1400000US24003706700",0,"Total",147,0,0,0,0
"242",140,24,3,706700,1204,49,"24003706700","1400000US24003706700",1,"Under6",32,0.217687074829932,0.217687074829932,0,0.217687299319728
"243",140,24,3,706700,1204,49,"24003706700","1400000US24003706700",2,"X6to17",33,0.224489795918367,0.442176870748299,0.217687299319728,0.442177020408163
"244",140,24,3,706700,1204,49,"24003706700","1400000US24003706700",3,"Und6and6to17",22,0.149659863945578,0.591836734693878,0.442177020408163,0.591837142857143
"245",140,24,3,706700,1204,49,"24003706700","1400000US24003706700",4,"NoChild",60,0.408163265306122,1,0.591837142857143,1
"246",140,24,3,707001,1204,50,"24003707001","1400000US24003707001",0,"Total",2343,0,0,0,0
"247",140,24,3,707001,1204,50,"24003707001","1400000US24003707001",1,"Under6",176,0.0751173708920188,0.0751173708920188,0,0.0751175778915919
"248",140,24,3,707001,1204,50,"24003707001","1400000US24003707001",2,"X6to17",485,0.206999573196756,0.282116944088775,0.0751175778915919,0.282117003841229
"249",140,24,3,707001,1204,50,"24003707001","1400000US24003707001",3,"Und6and6to17",140,0.0597524541186513,0.341869398207426,0.282117003841229,0.341870056338028
"250",140,24,3,707001,1204,50,"24003707001","1400000US24003707001",4,"NoChild",1542,0.658130601792574,1,0.341870056338028,1
"251",140,24,3,707002,1204,51,"24003707002","1400000US24003707002",0,"Total",1864,0,0,0,0
"252",140,24,3,707002,1204,51,"24003707002","1400000US24003707002",1,"Under6",122,0.065450643776824,0.0654506437768241,0,0.0654508133047211
"253",140,24,3,707002,1204,51,"24003707002","1400000US24003707002",2,"X6to17",316,0.169527896995708,0.234978540772532,0.0654508133047211,0.234978603004292
"254",140,24,3,707002,1204,51,"24003707002","1400000US24003707002",3,"Und6and6to17",116,0.0622317596566524,0.297210300429185,0.234978603004292,0.297211003218884
"255",140,24,3,707002,1204,51,"24003707002","1400000US24003707002",4,"NoChild",1310,0.702789699570815,1,0.297211003218884,1
"256",140,24,3,708001,1204,52,"24003708001","1400000US24003708001",0,"Total",1464,0,0,0,0
"257",140,24,3,708001,1204,52,"24003708001","1400000US24003708001",1,"Under6",86,0.0587431693989071,0.0587431693989071,0,0.0587433592896175
"258",140,24,3,708001,1204,52,"24003708001","1400000US24003708001",2,"X6to17",278,0.189890710382514,0.248633879781421,0.0587433592896175,0.24863393579235
"259",140,24,3,708001,1204,52,"24003708001","1400000US24003708001",3,"Und6and6to17",82,0.0560109289617486,0.304644808743169,0.24863393579235,0.304645504098361
"260",140,24,3,708001,1204,52,"24003708001","1400000US24003708001",4,"NoChild",1018,0.695355191256831,1,0.304645504098361,1
"261",140,24,3,708004,1204,53,"24003708004","1400000US24003708004",0,"Total",2153,0,0,0,0
"262",140,24,3,708004,1204,53,"24003708004","1400000US24003708004",1,"Under6",111,0.0515559684161635,0.0515559684161635,0,0.0515561463074779
"263",140,24,3,708004,1204,53,"24003708004","1400000US24003708004",2,"X6to17",383,0.177891314444961,0.229447282861124,0.0515561463074779,0.229447357176033
"264",140,24,3,708004,1204,53,"24003708004","1400000US24003708004",3,"Und6and6to17",160,0.0743149094287041,0.303762192289828,0.229447357176033,0.303762888527636
"265",140,24,3,708004,1204,53,"24003708004","1400000US24003708004",4,"NoChild",1499,0.696237807710172,1,0.303762888527636,1
"266",140,24,3,730100,1202,54,"24003730100","1400000US24003730100",0,"Total",2865,0,0,0,0
"267",140,24,3,730100,1202,54,"24003730100","1400000US24003730100",1,"Under6",290,0.101221640488656,0.101221640488656,0,0.101221819546248
"268",140,24,3,730100,1202,54,"24003730100","1400000US24003730100",2,"X6to17",513,0.179057591623037,0.280279232111693,0.101221819546248,0.280279292844677
"269",140,24,3,730100,1202,54,"24003730100","1400000US24003730100",3,"Und6and6to17",174,0.0607329842931937,0.341012216404887,0.280279292844677,0.34101287539267
"270",140,24,3,730100,1202,54,"24003730100","1400000US24003730100",4,"NoChild",1888,0.658987783595113,1,0.34101287539267,1
"271",140,24,3,730203,1202,55,"24003730203","1400000US24003730203",0,"Total",2348,0,0,0,0
"272",140,24,3,730203,1202,55,"24003730203","1400000US24003730203",1,"Under6",237,0.100936967632027,0.100936967632027,0,0.10093709241908
"273",140,24,3,730203,1202,55,"24003730203","1400000US24003730203",2,"X6to17",293,0.124787052810903,0.22572402044293,0.10093709241908,0.225724081771721
"274",140,24,3,730203,1202,55,"24003730203","1400000US24003730203",3,"Und6and6to17",144,0.0613287904599659,0.287052810902896,0.225724081771721,0.287053523850085
"275",140,24,3,730203,1202,55,"24003730203","1400000US24003730203",4,"NoChild",1674,0.712947189097104,1,0.287053523850085,1
"276",140,24,3,730204,1202,56,"24003730204","1400000US24003730204",0,"Total",1876,0,0,0,0
"277",140,24,3,730204,1202,56,"24003730204","1400000US24003730204",1,"Under6",164,0.0874200426439232,0.0874200426439233,0,0.087420275053305
"278",140,24,3,730204,1202,56,"24003730204","1400000US24003730204",2,"X6to17",436,0.232409381663113,0.319829424307036,0.087420275053305,0.319829513859275
"279",140,24,3,730204,1202,56,"24003730204","1400000US24003730204",3,"Und6and6to17",168,0.0895522388059701,0.409381663113006,0.319829513859275,0.409382253731343
"280",140,24,3,730204,1202,56,"24003730204","1400000US24003730204",4,"NoChild",1108,0.590618336886994,1,0.409382253731343,1
"281",140,24,3,730300,1202,57,"24003730300","1400000US24003730300",0,"Total",1143,0,0,0,0
"282",140,24,3,730300,1202,57,"24003730300","1400000US24003730300",1,"Under6",83,0.0726159230096238,0.0726159230096237,0,0.0726161076115485
"283",140,24,3,730300,1202,57,"24003730300","1400000US24003730300",2,"X6to17",211,0.184601924759405,0.257217847769029,0.0726161076115485,0.257217925634296
"284",140,24,3,730300,1202,57,"24003730300","1400000US24003730300",3,"Und6and6to17",89,0.0778652668416448,0.335083114610674,0.257217925634296,0.335083779527559
"285",140,24,3,730300,1202,57,"24003730300","1400000US24003730300",4,"NoChild",760,0.664916885389326,1,0.335083779527559,1
"286",140,24,3,730401,1202,58,"24003730401","1400000US24003730401",0,"Total",1742,0,0,0,0
"287",140,24,3,730401,1202,58,"24003730401","1400000US24003730401",1,"Under6",156,0.0895522388059701,0.0895522388059702,0,0.0895524225028703
"288",140,24,3,730401,1202,58,"24003730401","1400000US24003730401",2,"X6to17",320,0.183696900114811,0.273249138920781,0.0895524225028703,0.273249218140069
"289",140,24,3,730401,1202,58,"24003730401","1400000US24003730401",3,"Und6and6to17",138,0.0792192881745121,0.352468427095293,0.273249218140069,0.352469074626866
"290",140,24,3,730401,1202,58,"24003730401","1400000US24003730401",4,"NoChild",1128,0.647531572904707,1,0.352469074626866,1
"291",140,24,3,730402,1202,59,"24003730402","1400000US24003730402",0,"Total",2469,0,0,0,0
"292",140,24,3,730402,1202,59,"24003730402","1400000US24003730402",1,"Under6",233,0.0943701903604698,0.0943701903604699,0,0.0943703543944918
"293",140,24,3,730402,1202,59,"24003730402","1400000US24003730402",2,"X6to17",405,0.164034021871203,0.258404212231673,0.0943703543944918,0.258404268529769
"294",140,24,3,730402,1202,59,"24003730402","1400000US24003730402",3,"Und6and6to17",139,0.0562980963953017,0.314702308626974,0.258404268529769,0.314702993924666
"295",140,24,3,730402,1202,59,"24003730402","1400000US24003730402",4,"NoChild",1692,0.685297691373026,1,0.314702993924666,1
"296",140,24,3,730502,1203,60,"24003730502","1400000US24003730502",0,"Total",2400,0,0,0,0
"297",140,24,3,730502,1203,60,"24003730502","1400000US24003730502",1,"Under6",203,0.0845833333333333,0.0845833333333332,0,0.0845835174999999
"298",140,24,3,730502,1203,60,"24003730502","1400000US24003730502",2,"X6to17",442,0.184166666666667,0.26875,0.0845835174999999,0.268750064583333
"299",140,24,3,730502,1203,60,"24003730502","1400000US24003730502",3,"Und6and6to17",155,0.0645833333333333,0.333333333333333,0.268750064583333,0.333334
"300",140,24,3,730502,1203,60,"24003730502","1400000US24003730502",4,"NoChild",1600,0.666666666666667,1,0.333334,1
"301",140,24,3,730504,1203,61,"24003730504","1400000US24003730504",0,"Total",2814,0,0,0,0
"302",140,24,3,730504,1203,61,"24003730504","1400000US24003730504",1,"Under6",303,0.107675906183369,0.107675906183369,0,0.107676115493959
"303",140,24,3,730504,1203,61,"24003730504","1400000US24003730504",2,"X6to17",589,0.209310589907605,0.316986496090974,0.107676115493959,0.316986578891258
"304",140,24,3,730504,1203,61,"24003730504","1400000US24003730504",3,"Und6and6to17",233,0.0828002842928216,0.399786780383795,0.316986578891258,0.399787380597015
"305",140,24,3,730504,1203,61,"24003730504","1400000US24003730504",4,"NoChild",1689,0.600213219616205,1,0.399787380597015,1
"306",140,24,3,730505,1203,62,"24003730505","1400000US24003730505",0,"Total",2033,0,0,0,0
"307",140,24,3,730505,1203,62,"24003730505","1400000US24003730505",1,"Under6",267,0.131333005410723,0.131333005410723,0,0.131333150024594
"308",140,24,3,730505,1203,62,"24003730505","1400000US24003730505",2,"X6to17",294,0.144613871126414,0.275946876537137,0.131333150024594,0.275946941465814
"309",140,24,3,730505,1203,62,"24003730505","1400000US24003730505",3,"Und6and6to17",132,0.0649286768322676,0.340875553369405,0.275946941465814,0.340876212493851
"310",140,24,3,730505,1203,62,"24003730505","1400000US24003730505",4,"NoChild",1340,0.659124446630595,1,0.340876212493851,1
"311",140,24,3,730506,1203,63,"24003730506","1400000US24003730506",0,"Total",1851,0,0,0,0
"312",140,24,3,730506,1203,63,"24003730506","1400000US24003730506",1,"Under6",165,0.0891410048622366,0.0891410048622365,0,0.0891411480280928
"313",140,24,3,730506,1203,63,"24003730506","1400000US24003730506",2,"X6to17",265,0.143165856293895,0.232306861156132,0.0891411480280928,0.232306915180983
"314",140,24,3,730506,1203,63,"24003730506","1400000US24003730506",3,"Und6and6to17",100,0.0540248514316586,0.28633171258779,0.232306915180983,0.286332426256078
"315",140,24,3,730506,1203,63,"24003730506","1400000US24003730506",4,"NoChild",1321,0.71366828741221,1,0.286332426256078,1
"316",140,24,3,730601,1203,64,"24003730601","1400000US24003730601",0,"Total",2263,0,0,0,0
"317",140,24,3,730601,1203,64,"24003730601","1400000US24003730601",1,"Under6",146,0.0645161290322581,0.064516129032258,0,0.064516430402121
"318",140,24,3,730601,1203,64,"24003730601","1400000US24003730601",2,"X6to17",682,0.301369863013699,0.365885992045957,0.064516430402121,0.365886072028281
"319",140,24,3,730601,1203,64,"24003730601","1400000US24003730601",3,"Und6and6to17",181,0.0799823243482103,0.445868316394167,0.365886072028281,0.445868870525851
"320",140,24,3,730601,1203,64,"24003730601","1400000US24003730601",4,"NoChild",1254,0.554131683605833,1,0.445868870525851,1
"321",140,24,3,730603,1203,65,"24003730603","1400000US24003730603",0,"Total",1038,0,0,0,0
"322",140,24,3,730603,1203,65,"24003730603","1400000US24003730603",1,"Under6",72,0.069364161849711,0.0693641618497109,0,0.0693644200385356
"323",140,24,3,730603,1203,65,"24003730603","1400000US24003730603",2,"X6to17",268,0.258188824662813,0.327552986512524,0.0693644200385356,0.327553056840077
"324",140,24,3,730603,1203,65,"24003730603","1400000US24003730603",3,"Und6and6to17",73,0.0703275529865125,0.397880539499037,0.327553056840077,0.397881141618497
"325",140,24,3,730603,1203,65,"24003730603","1400000US24003730603",4,"NoChild",625,0.602119460500963,1,0.397881141618497,1
"326",140,24,3,730604,1203,66,"24003730604","1400000US24003730604",0,"Total",2169,0,0,0,0
"327",140,24,3,730604,1203,66,"24003730604","1400000US24003730604",1,"Under6",141,0.0650069156293223,0.0650069156293223,0,0.0650072217611803
"328",140,24,3,730604,1203,66,"24003730604","1400000US24003730604",2,"X6to17",664,0.306131857999078,0.3711387736284,0.0650072217611803,0.371138861687414
"329",140,24,3,730604,1203,66,"24003730604","1400000US24003730604",3,"Und6and6to17",191,0.0880590133702167,0.459197786998617,0.371138861687414,0.45919832780083
"330",140,24,3,730604,1203,66,"24003730604","1400000US24003730604",4,"NoChild",1173,0.540802213001383,1,0.45919832780083,1
"331",140,24,3,730700,1203,67,"24003730700","1400000US24003730700",0,"Total",2583,0,0,0,0
"332",140,24,3,730700,1203,67,"24003730700","1400000US24003730700",1,"Under6",153,0.0592334494773519,0.0592334494773519,0,0.0592337038327526
"333",140,24,3,730700,1203,67,"24003730700","1400000US24003730700",2,"X6to17",657,0.254355400696864,0.313588850174216,0.0592337038327526,0.313588907859079
"334",140,24,3,730700,1203,67,"24003730700","1400000US24003730700",3,"Und6and6to17",149,0.0576848625629113,0.371273712737128,0.313588907859079,0.371274341463415
"335",140,24,3,730700,1203,67,"24003730700","1400000US24003730700",4,"NoChild",1624,0.628726287262873,1,0.371274341463415,1
"336",140,24,3,730800,1203,68,"24003730800","1400000US24003730800",0,"Total",916,0,0,0,0
"337",140,24,3,730800,1203,68,"24003730800","1400000US24003730800",1,"Under6",36,0.0393013100436681,0.0393013100436681,0,0.0393015600436681
"338",140,24,3,730800,1203,68,"24003730800","1400000US24003730800",2,"X6to17",229,0.25,0.289301310043668,0.0393015600436681,0.2893013569869
"339",140,24,3,730800,1203,68,"24003730800","1400000US24003730800",3,"Und6and6to17",43,0.046943231441048,0.336244541484716,0.2893013569869,0.336245205240175
